Time, Current Position, Running Average(5), Error, PI Output, Smoothed Output, Measurement, PID Out, Kalman Estimate, Kalman Gain
50.3,-22.1226,-14.4571,7.66547,8.27339,1.4318,-22.1226,1.4318,-14.5228,0.0311267
50.4,-17.1463,-13.5528,3.59349,4.56076,2.21404,-17.1463,2.21404,-14.6045,0.0311267
50.5,6.09909,-8.88242,-14.9815,-15.5124,-2.21757,6.09909,-2.21757,-13.96,0.0311267
50.6,-15.9307,-13.2497,2.68095,2.41816,-1.05864,-15.9307,-1.05864,-14.0214,0.0311267
50.7,-22.5803,-14.3362,8.24413,8.80575,1.40746,-22.5803,1.40746,-14.2878,0.0311267
50.8,-17.0803,-13.3277,3.75259,4.68947,2.22796,-17.0803,2.22796,-14.3747,0.0311267
50.9,6.3028,-8.63787,-14.9407,-15.4979,-2.20349,6.3028,-2.20349,-13.7311,0.0311267
51,-14.6957,-12.7968,1.89891,1.53161,-1.26972,-14.6957,-1.26972,-13.7611,0.0311267
51.1,-23.024,-14.2155,8.8085,9.32205,1.37823,-23.024,1.37823,-14.0494,0.0311267
51.2,-16.9561,-13.0907,3.86541,4.7655,2.22504,-16.9561,2.22504,-14.1399,0.0311267
51.3,6.47074,-8.38045,-14.8512,-15.4362,-2.19027,6.47074,-2.19027,-13.4984,0.0311267
51.4,-13.4943,-12.3399,1.15446,0.684886,-1.47148,-13.4943,-1.47148,-13.4982,0.0311267
51.5,-23.4649,-14.0937,9.37121,9.83875,1.35608,-23.4649,1.35608,-13.8085,0.0311267
51.6,-16.8415,-12.8572,3.98429,4.85026,2.22962,-16.8415,2.22962,-13.9029,0.0311267
51.7,6.63589,-8.13883,-14.7747,-15.3862,-2.17434,6.63589,-2.17434,-13.2636,0.0311267
51.8,-12.2277,-11.8785,0.349208,-0.227372,-1.6876,-12.2277,-1.6876,-13.2313,0.0311267
51.9,-23.9041,-13.9605,9.94363,10.3614,1.32466,-23.9041,1.32466,-13.5635,0.0311267
52,-16.7639,-12.6203,4.14359,4.97573,2.23742,-16.7639,2.23742,-13.6632,0.0311267
52.1,6.78976,-7.89401,-14.6838,-15.32,-2.15193,6.78976,-2.15193,-13.0265,0.0311267
52.2,-11.0061,-11.4224,-0.416311,-1.09418,-1.88749,-11.0061,-1.88749,-12.9636,0.0311267
52.3,-24.3279,-13.8424,10.4854,10.8561,1.2984,-24.3279,1.2984,-13.3174,0.0311267
52.4,-16.6292,-12.3875,4.24178,5.03664,2.23296,-16.6292,2.23296,-13.4205,0.0311267
52.5,6.92794,-7.6491,-14.577,-15.2399,-2.13525,6.92794,-2.13525,-12.7871,0.0311267
52.6,-9.74923,-10.9569,-1.20767,-1.99128,-2.09926,-9.74923,-2.09926,-12.6925,0.0311267
52.7,-24.7412,-13.7039,11.0373,11.3574,1.26491,-24.7412,1.26491,-13.0676,0.0311267
52.8,-16.5322,-12.1448,4.38744,5.14629,2.23525,-16.5322,2.23525,-13.1754,0.0311267
52.9,7.06614,-7.40572,-14.4719,-15.1602,-2.11361,7.06614,-2.11361,-12.5453,0.0311267
53,-8.50037,-10.4914,-1.99101,-2.87844,-2.30481,-8.50037,-2.30481,-12.4194,0.0311267
53.1,-25.1618,-13.5739,11.5879,11.8592,1.2362,-25.1618,1.2362,-12.8161,0.0311267
53.2,-16.3862,-11.9029,4.48332,5.20301,2.2279,-16.3862,2.2279,-12.9272,0.0311267
53.3,7.17136,-7.16217,-14.3335,-15.0472,-2.09087,7.17136,-2.09087,-12.3016,0.0311267
53.4,-7.24805,-10.025,-2.77696,-3.76832,-2.51023,-7.24805,-2.51023,-12.1443,0.0311267
53.5,-25.5501,-13.435,12.1151,12.3353,1.20115,-25.5501,1.20115,-12.5616,0.0311267
53.6,-16.2656,-11.6557,4.60986,5.29101,2.22361,-16.2656,2.22361,-12.6769,0.0311267
53.7,7.26944,-6.92458,-14.194,-14.9323,-2.06536,7.26944,-2.06536,-12.056,0.0311267
53.8,-5.97518,-9.55389,-3.57871,-4.67485,-2.71773,-5.97518,-2.71773,-11.8667,0.0311267
53.9,-25.9525,-13.2948,12.6577,12.8273,1.16854,-25.9525,1.16854,-12.3052,0.0311267
54,-16.1511,-11.415,4.7361,5.37934,2.22124,-16.1511,2.22124,-12.4249,0.0311267
54.1,7.35965,-6.68993,-14.0496,-14.8113,-2.03689,7.35965,-2.03689,-11.8091,0.0311267
54.2,-4.73245,-9.0903,-4.35785,-5.55535,-2.91651,-4.73245,-2.91651,-11.5888,0.0311267
54.3,-26.3411,-13.1635,13.1776,13.2979,1.13709,-26.3411,1.13709,-12.048,0.0311267
54.4,-15.9805,-11.1691,4.81137,5.41277,2.20601,-15.9805,2.20601,-12.1704,0.0311267
54.5,7.42025,-6.45482,-13.8751,-14.6612,-2.01079,7.42025,-2.01079,-11.5606,0.0311267
54.6,-3.48253,-8.62326,-5.14073,-6.4409,-3.11832,-3.48253,-3.11832,-11.3091,0.0311267
54.7,-26.7034,-13.0174,13.686,13.7544,1.09986,-26.7034,1.09986,-11.7883,0.0311267
54.8,-15.8568,-10.9206,4.93624,5.49828,2.19946,-15.8568,2.19946,-11.915,0.0311267
54.9,7.48033,-6.22844,-13.7088,-14.5176,-1.9798,7.48033,-1.9798,-11.3112,0.0311267
55,-2.20325,-8.15314,-5.94989,-7.35371,-3.32328,-2.20325,-3.32328,-11.0277,0.0311267
55.1,-27.0793,-12.8725,14.2068,14.2236,1.06345,-27.0793,1.06345,-11.5274,0.0311267
55.2,-15.6969,-10.6712,5.02571,5.54514,2.18387,-15.6969,2.18387,-11.6572,0.0311267
55.3,7.53234,-5.99335,-13.5257,-14.3588,-1.95181,7.53234,-1.95181,-11.0598,0.0311267
55.4,-0.963762,-7.68217,-6.7184,-8.22339,-3.5197,-0.963762,-3.5197,-10.7456,0.0311267
55.5,-27.4303,-12.7276,14.7027,14.668,1.02723,-27.4303,1.02723,-11.2649,0.0311267
55.6,-15.5349,-10.4187,5.11618,5.59309,2.16869,-15.5349,2.16869,-11.3978,0.0311267
55.7,7.57668,-5.76398,-13.3407,-14.1978,-1.92294,7.57668,-1.92294,-10.8072,0.0311267
55.8,0.300557,-7.21034,-7.5109,-9.11914,-3.72199,0.300557,-3.72199,-10.4615,0.0311267
55.9,-27.7836,-12.5743,15.2093,15.122,0.989007,-27.7836,0.989007,-11.0007,0.0311267
56,-15.379,-10.164,5.21491,5.64909,2.15403,-15.379,2.15403,-11.1369,0.0311267
56.1,7.59516,-5.53804,-13.1332,-14.0123,-1.88757,7.59516,-1.88757,-10.5539,0.0311267
56.2,1.52471,-6.74843,-8.27314,-9.9796,-3.91058,1.52471,-3.91058,-10.1779,0.0311267
56.3,-28.1295,-12.4344,15.695,15.5581,0.956588,-28.1295,0.956588,-10.7367,0.0311267
56.4,-15.1888,-9.91547,5.27334,5.66372,2.13337,-15.1888,2.13337,-10.8753,0.0311267
56.5,7.60759,-5.31816,-12.9258,-13.8279,-1.85696,7.60759,-1.85696,-10.2999,0.0311267
56.6,2.75241,-6.28672,-9.03912,-10.8452,-4.10403,2.75241,-4.10403,-9.89367,0.0311267
56.7,-28.4501,-12.2817,16.1685,15.9792,0.916776,-28.4501,0.916776,-10.4713,0.0311267
56.8,-15.0263,-9.66106,5.36528,5.71255,2.11572,-15.0263,2.11572,-10.6131,0.0311267
56.9,7.60267,-5.10277,-12.7054,-13.6287,-1.82039,7.60267,-1.82039,-10.0461,0.0311267
57,3.9946,-5.82536,-9.81996,-11.7252,-4.2966,3.9946,-4.2966,-9.60902,0.0311267
57.1,-28.7673,-12.1293,16.638,16.3965,0.876671,-28.7673,0.876671,-10.2054,0.0311267
57.2,-14.8278,-9.40483,5.423,5.72382,2.08846,-14.8278,2.08846,-10.3492,0.0311267
57.3,7.58705,-4.88215,-12.4692,-13.4153,-1.78748,7.58705,-1.78748,-9.79094,0.0311267
57.4,5.18967,-5.36475,-10.5544,-12.556,-4.4796,5.18967,-4.4796,-9.32464,0.0311267
57.5,-29.0505,-11.9738,17.0767,16.7828,0.836002,-29.0505,0.836002,-9.93864,0.0311267
57.6,-14.6108,-9.14248,5.46835,5.72131,2.05733,-14.6108,2.05733,-10.0841,0.0311267
57.7,7.55207,-4.6665,-12.2186,-13.1875,-1.75387,7.55207,-1.75387,-9.53512,0.0311267
57.8,6.41425,-4.90106,-11.3153,-13.4157,-4.66934,6.41425,-4.66934,-9.03867,0.0311267
57.9,-29.3582,-11.8106,17.5476,17.2019,0.798475,-29.3582,0.798475,-9.67115,0.0311267
58,-14.4295,-8.88644,5.54305,5.75168,2.03678,-14.4295,2.03678,-9.81926,0.0311267
58.1,7.52638,-4.459,-11.9854,-12.9753,-1.71624,7.52638,-1.71624,-9.27935,0.0311267
58.2,7.60493,-4.44843,-12.0534,-14.2486,-4.84933,7.60493,-4.84933,-8.75379,0.0311267
58.3,-29.6239,-11.6561,17.9679,17.5694,0.755357,-29.6239,0.755357,-9.40341,0.0311267
58.4,-14.2132,-8.62706,5.58613,5.74629,2.00309,-14.2132,2.00309,-9.55313,0.0311267
58.5,7.47259,-4.24664,-11.7192,-12.731,-1.68043,7.47259,-1.68043,-9.02317,0.0311267
58.6,8.77546,-3.99683,-12.7723,-15.0613,-5.02564,8.77546,-5.02564,-8.46916,0.0311267
58.7,-29.9072,-11.4992,18.4079,17.9597,0.720697,-29.9072,0.720697,-9.13645,0.0311267
58.8,-14.0087,-8.37619,5.63247,5.74752,1.9774,-14.0087,1.9774,-9.28811,0.0311267
58.9,7.40703,-4.05215,-11.4592,-12.4901,-1.63946,7.40703,-1.63946,-8.76845,0.0311267
59,9.95347,-3.55598,-13.5094,-15.8913,-5.20241,9.95347,-5.20241,-8.18569,0.0311267
59.1,-30.1688,-11.3448,18.824,18.3246,0.679342,-30.1688,0.679342,-8.86996,0.0311267
59.2,-13.758,-8.11501,5.64303,5.70792,1.93649,-13.758,1.93649,-9.02211,0.0311267
59.3,7.32301,-3.84868,-11.1717,-12.224,-1.60363,7.32301,-1.60363,-8.51334,0.0311267
59.4,11.1157,-3.10695,-14.2226,-16.6972,-5.37701,11.1157,-5.37701,-7.90235,0.0311267
59.5,-30.4158,-11.1808,19.235,18.684,0.638233,-30.4158,0.638233,-8.60312,0.0311267
59.6,-13.5107,-7.84917,5.66151,5.67662,1.89783,-13.5107,1.89783,-8.75588,0.0311267
59.7,7.25748,-3.64607,-10.9035,-11.9788,-1.57133,7.25748,-1.57133,-8.25743,0.0311267
59.8,12.2485,-2.66096,-14.9095,-17.4757,-5.54742,12.2485,-5.54742,-7.61915,0.0311267
59.9,-30.6713,-11.0184,19.653,19.0521,0.602457,-30.6713,0.602457,-8.33669,0.0311267
60,-13.2886,-7.59292,5.69567,5.66434,1.86793,-13.2886,1.86793,-8.49083,0.0311267
60.1,7.17135,-3.45651,-10.6279,-11.722,-1.52955,7.17135,-1.52955,-8.00331,0.0311267
60.2,13.3742,-2.23317,-15.6073,-18.2622,-5.71271,13.3742,-5.71271,-7.3379,0.0311267
60.3,-30.8776,-10.8584,20.0192,19.3663,0.557038,-30.8776,0.557038,-8.07062,0.0311267
60.4,-13.0038,-7.3249,5.67892,5.59388,1.81625,-13.0038,1.81625,-8.22417,0.0311267
60.5,7.04181,-3.25882,-10.3006,-11.4157,-1.49175,7.04181,-1.49175,-7.74899,0.0311267
60.6,14.4605,-1.80099,-16.2615,-19.0027,-5.86949,14.4605,-5.86949,-7.05768,0.0311267
60.7,-31.0983,-10.6955,20.4028,19.7019,0.523356,-31.0983,0.523356,-7.80599,0.0311267
60.8,-12.7858,-7.07713,5.70863,5.57854,1.78715,-12.7858,1.78715,-7.96099,0.0311267
60.9,6.93834,-3.0887,-10.027,-11.1598,-1.4496,6.93834,-1.4496,-7.49723,0.0311267
61,15.5591,-1.38525,-16.9443,-19.7715,-6.03008,15.5591,-6.03008,-6.77956,0.0311267
61.1,-31.2842,-10.5342,20.75,19.9978,0.476888,-31.2842,0.476888,-7.54231,0.0311267
61.2,-12.4815,-6.81082,5.67069,5.48553,1.72905,-12.4815,1.72905,-7.69605,0.0311267
61.3,6.82472,-2.88872,-9.71344,-10.8699,-1.4207,6.82472,-1.4207,-7.24407,0.0311267
61.4,16.6162,-0.953146,-17.5694,-20.4828,-6.18623,16.6162,-6.18623,-6.50137,0.0311267
61.5,-31.4941,-10.3638,21.1303,20.3299,0.442809,-31.4941,0.442809,-7.27931,0.0311267
61.6,-12.1936,-6.54566,5.64795,5.41234,1.68519,-12.1936,1.68519,-7.43228,0.0311267
61.7,6.68811,-2.71173,-9.39984,-10.5754,-1.37997,6.68811,-1.37997,-6.99276,0.0311267
61.8,17.6636,-0.543961,-18.2075,-21.2039,-6.33595,17.6636,-6.33595,-6.22529,0.0311267
61.9,-31.6871,-10.2046,21.4825,20.6344,0.406635,-31.6871,0.406635,-7.01783,0.0311267
62,-11.9029,-6.28639,5.61651,5.33005,1.63749,-11.9029,1.63749,-7.16989,0.0311267
62.1,6.55919,-2.53583,-9.09501,-10.291,-1.34462,6.55919,-1.34462,-6.74255,0.0311267
62.2,18.6774,-0.137975,-18.8153,-21.8928,-6.48167,18.6774,-6.48167,-5.95131,0.0311267
62.3,-31.819,-10.0345,21.7845,20.8854,0.360106,-31.819,0.360106,-6.75648,0.0311267
62.4,-11.6041,-6.01789,5.58625,5.24583,1.58154,-11.6041,1.58154,-6.90738,0.0311267
62.5,6.41353,-2.35461,-8.76814,-9.98536,-1.31019,6.41353,-1.31019,-6.49274,0.0311267
62.6,19.6731,0.268176,-19.4049,-22.5626,-6.6233,19.6731,-6.6233,-5.67828,0.0311267
62.7,-31.9896,-9.86521,22.1244,21.1791,0.327296,-31.9896,0.327296,-6.49727,0.0311267
62.8,-11.3081,-5.76303,5.54504,5.15426,1.53404,-11.3081,1.53404,-6.64701,0.0311267
62.9,6.27662,-2.18688,-8.4635,-9.70063,-1.27463,6.27662,-1.27463,-6.24474,0.0311267
63,20.6751,0.665433,-20.0097,-23.2478,-6.76791,20.6751,-6.76791,-5.40681,0.0311267
63.1,-32.123,-9.69378,22.4292,21.434,0.282568,-32.123,0.282568,-6.2384,0.0311267
63.2,-10.9767,-5.49121,5.48552,5.0389,1.47165,-10.9767,1.47165,-6.38589,0.0311267
63.3,6.0972,-2.01016,-8.10735,-9.36471,-1.23744,6.0972,-1.23744,-5.99733,0.0311267
63.4,21.6158,1.05767,-20.5581,-23.8713,-6.8959,21.6158,-6.8959,-5.13783,0.0311267
63.5,-32.2462,-9.52659,22.7196,21.6784,0.247677,-32.2462,0.247677,-5.98162,0.0311267
63.6,-10.6387,-5.22973,5.40896,4.90865,1.41292,-10.6387,1.41292,-6.12658,0.0311267
63.7,5.91468,-1.85145,-7.76613,-9.04305,-1.20107,5.91468,-1.20107,-5.75178,0.0311267
63.8,22.5555,1.44022,-21.1153,-24.5038,-7.02675,22.5555,-7.02675,-4.87066,0.0311267
63.9,-32.3573,-9.35439,23.0029,21.9147,0.208623,-32.3573,0.208623,-5.72623,0.0311267
64,-10.3191,-4.96898,5.35013,4.79698,1.35571,-10.3191,1.35571,-5.86919,0.0311267
64.1,5.74124,-1.69299,-7.43423,-8.73081,-1.16592,5.74124,-1.16592,-5.5078,0.0311267
64.2,23.4369,1.81145,-21.6254,-25.0845,-7.14558,23.4369,-7.14558,-4.60684,0.0311267
64.3,-32.4764,-9.19494,23.2815,22.1505,0.178445,-32.4764,0.178445,-5.47433,0.0311267
64.4,-9.96554,-4.71659,5.24895,4.64288,1.29455,-9.96554,1.29455,-5.61413,0.0311267
64.5,5.56988,-1.53879,-7.10867,-8.42562,-1.13549,5.56988,-1.13549,-5.26601,0.0311267
64.6,24.3482,2.1826,-22.1656,-25.6991,-7.2764,24.3482,-7.2764,-4.34421,0.0311267
64.7,-32.587,-9.02217,23.5648,22.3878,0.139655,-32.587,0.139655,-5.22332,0.0311267
64.8,-9.61027,-4.44894,5.16132,4.50043,1.22985,-9.61027,1.22985,-5.35987,0.0311267
64.9,5.39786,-1.37626,-6.77412,-8.11242,-1.10572,5.39786,-1.10572,-5.02502,0.0311267
65,25.1856,2.54688,-22.6387,-26.2409,-7.38951,25.1856,-7.38951,-4.08466,0.0311267
65.1,-32.6392,-8.85061,23.7886,22.5653,0.0991919,-32.6392,0.0991919,-4.97347,0.0311267
65.2,-9.23875,-4.18096,5.0578,4.34026,1.15946,-9.23875,1.15946,-5.10623,0.0311267
65.3,5.20482,-1.21794,-6.42276,-7.78257,-1.07605,5.20482,-1.07605,-4.78528,0.0311267
65.4,25.9944,2.90137,-23.093,-26.7622,-7.49757,25.9944,-7.49757,-3.82721,0.0311267
65.5,-32.7137,-8.67849,24.0352,22.7696,0.0692251,-32.7137,0.0692251,-4.72636,0.0311267
65.6,-8.89719,-3.93008,4.96711,4.19823,1.10148,-8.89719,1.10148,-4.85618,0.0311267
65.7,5.0254,-1.07725,-6.10265,-7.4818,-1.04434,5.0254,-1.04434,-4.5486,0.0311267
65.8,26.8122,3.24423,-23.568,-27.304,-7.60925,26.8122,-7.60925,-3.57244,0.0311267
65.9,-32.7798,-8.51061,24.2692,22.9602,0.0331089,-32.7798,0.0331089,-4.48157,0.0311267
66,-8.5248,-3.67283,4.85197,4.02814,1.03187,-8.5248,1.03187,-4.60742,0.0311267
66.1,4.79372,-0.934648,-5.72837,-7.12504,-1.00736,4.79372,-1.00736,-4.31479,0.0311267
66.2,27.5688,3.57404,-23.9948,-27.7909,-7.70325,27.5688,-7.70325,-3.32236,0.0311267
66.3,-32.8422,-8.35685,24.4854,23.1377,0.00699496,-32.8422,0.00699496,-4.24122,0.0311267
66.4,-8.13701,-3.42829,4.70872,3.83198,0.963242,-8.13701,0.963242,-4.36248,0.0311267
66.5,4.5953,-0.804275,-5.39958,-6.81627,-0.981637,4.5953,-0.981637,-4.08365,0.0311267
66.6,28.3315,3.90327,-24.4282,-28.2877,-7.80815,28.3315,-7.80815,-3.07468,0.0311267
66.7,-32.8422,-8.17894,24.6633,23.2701,-0.0385859,-32.8422,-0.0385859,-4.00124,0.0311267
66.8,-7.73024,-3.15655,4.57369,3.63788,0.880529,-7.73024,0.880529,-4.11732,0.0311267
66.9,4.39796,-0.649551,-5.04751,-6.48808,-0.961623,4.39796,-0.961623,-3.85226,0.0311267
67,29.0525,4.24189,-24.8106,-28.7323,-7.90428,29.0525,-7.90428,-2.82804,0.0311267
67.1,-32.8591,-7.99621,24.8629,23.4275,-0.0713305,-32.8591,-0.0713305,-3.76281,0.0311267
67.2,-7.32034,-2.89183,4.4285,3.43601,0.805505,-7.32034,0.805505,-3.87355,0.0311267
67.3,4.18302,-0.509182,-4.69221,-6.15392,-0.934351,4.18302,-0.934351,-3.62277,0.0311267
67.4,29.7292,4.55707,-25.1722,-29.1511,-7.98854,29.7292,-7.98854,-2.58463,0.0311267
67.5,-32.875,-7.82842,25.0465,23.5723,-0.0983384,-32.875,-0.0983384,-3.52747,0.0311267
67.6,-6.95091,-2.64679,4.30412,3.26026,0.741311,-6.95091,0.741311,-3.63403,0.0311267
67.7,4.00098,-0.382528,-4.3835,-5.86572,-0.910446,4.00098,-0.910446,-3.39638,0.0311267
67.8,30.3742,4.85571,-25.5185,-29.5525,-8.07097,30.3742,-8.07097,-2.34521,0.0311267
67.9,-32.8761,-7.66536,25.2107,23.6977,-0.128794,-32.8761,-0.128794,-3.29554,0.0311267
68,-6.51749,-2.39387,4.12363,3.023,0.659155,-6.51749,0.659155,-3.39583,0.0311267
68.1,3.741,-0.255484,-3.99648,-5.49676,-0.879823,3.741,-0.879823,-3.17368,0.0311267
68.2,30.9874,5.1418,-25.8456,-29.9304,-8.14247,30.9874,-8.14247,-2.11036,0.0311267
68.3,-32.8611,-7.50526,25.3558,23.8066,-0.15521,-32.8611,-0.15521,-3.06753,0.0311267
68.4,-6.08734,-2.14751,3.93984,2.78457,0.579735,-6.08734,0.579735,-3.16153,0.0311267
68.5,3.54192,-0.135625,-3.67755,-5.20057,-0.865341,3.54192,-0.865341,-2.95287,0.0311267
68.6,31.6105,5.43828,-26.1723,-30.3125,-8.22713,31.6105,-8.22713,-1.87702,0.0311267
68.7,-32.8408,-7.32736,25.5135,23.9246,-0.189211,-32.8408,-0.189211,-2.84083,0.0311267
68.8,-5.64474,-1.88409,3.76066,2.54782,0.495047,-5.64474,0.495047,-2.9281,0.0311267
68.9,3.34414,0.00220919,-3.34193,-4.88896,-0.850955,3.34414,-0.850955,-2.73287,0.0311267
69,32.1745,5.72873,-26.4458,-30.6374,-8.29757,32.1745,-8.29757,-1.64631,0.0311267
69.1,-32.8111,-7.15561,25.6555,24.0295,-0.215806,-32.8111,-0.215806,-2.61637,0.0311267
69.2,-5.21574,-1.63059,3.58515,2.31761,0.417549,-5.21574,0.417549,-2.69728,0.0311267
69.3,3.15644,0.129646,-3.0268,-4.59702,-0.836093,3.15644,-0.836093,-2.51508,0.0311267
69.4,32.6987,6.00057,-26.6982,-30.9382,-8.36162,32.6987,-8.36162,-1.41899,0.0311267
69.5,-32.7567,-6.98567,25.771,24.1081,-0.244203,-32.7567,-0.244203,-2.39442,0.0311267
69.6,-4.79603,-1.38265,3.41338,2.09178,0.339792,-4.79603,0.339792,-2.46918,0.0311267
69.7,2.94103,0.248703,-2.69233,-4.28316,-0.815947,2.94103,-0.815947,-2.30078,0.0311267
69.8,33.1976,6.25694,-26.9407,-31.2256,-8.41836,33.1976,-8.41836,-1.19583,0.0311267
69.9,-32.7127,-6.82535,25.8874,24.1912,-0.265971,-32.7127,-0.265971,-2.17684,0.0311267
70,-4.35029,-1.14407,3.20621,1.83067,0.258188,-4.35029,0.258188,-2.2445,0.0311267
70.1,2.7304,0.361215,-2.36919,-3.98165,-0.801772,2.7304,-0.801772,-2.08964,0.0311267
70.2,33.6775,6.5085,-27.169,-31.4983,-8.47591,33.6775,-8.47591,-0.976331,0.0311267
70.3,-32.6452,-6.66006,25.9851,24.2543,-0.293358,-32.6452,-0.293358,-1.96208,0.0311267
70.4,-3.88433,-0.89439,2.98994,1.55808,0.169502,-3.88433,0.169502,-2.02191,0.0311267
70.5,2.5135,0.478366,-2.03513,-3.6705,-0.790497,2.5135,-0.790497,-1.88074,0.0311267
70.6,34.1417,6.76062,-27.3811,-31.7545,-8.53151,34.1417,-8.53151,-0.75948,0.0311267
70.7,-32.5762,-6.49012,26.0861,24.3213,-0.318316,-32.5762,-0.318316,-1.74983,0.0311267
70.8,-3.43302,-0.647679,2.78534,1.29901,0.086016,-3.43302,0.086016,-1.80222,0.0311267
70.9,2.31532,0.59225,-1.72307,-3.3817,-0.780913,2.31532,-0.780913,-1.67406,0.0311267
71,34.5413,6.99781,-27.5435,-31.9565,-8.5748,34.5413,-8.5748,-0.546793,0.0311267
71.1,-32.4529,-6.32112,26.1318,24.332,-0.348093,-32.4529,-0.348093,-1.53993,0.0311267
71.2,-2.94993,-0.395858,2.55407,1.00968,-0.00864959,-2.94993,-0.00864959,-1.58382,0.0311267
71.3,2.11977,0.714699,-1.40507,-3.08996,-0.778978,2.11977,-0.778978,-1.46854,0.0311267
71.4,34.9228,7.2362,-27.6866,-32.1402,-8.61928,34.9228,-8.61928,-0.335791,0.0311267
71.5,-32.3698,-6.14601,26.2238,24.3926,-0.366317,-32.3698,-0.366317,-1.3329,0.0311267
71.6,-2.50772,-0.156964,2.35075,0.754645,-0.0860762,-2.50772,-0.0860762,-1.36947,0.0311267
71.7,1.91243,0.815508,-1.09692,-2.80272,-0.765238,1.91243,-0.765238,-1.26732,0.0311267
71.8,35.2518,7.44191,-27.8099,-32.2967,-8.64809,35.2518,-8.64809,-0.130597,0.0311267
71.9,-32.267,-5.99606,26.271,24.4113,-0.38325,-32.267,-0.38325,-1.1309,0.0311267
72,-2.03823,0.0702458,2.10847,0.45963,-0.17253,-2.03823,-0.17253,-1.15914,0.0311267
72.1,1.69699,0.911188,-0.785801,-2.51323,-0.757704,1.69699,-0.757704,-1.07024,0.0311267
72.2,35.5794,7.64457,-27.9348,-32.4557,-8.6822,35.5794,-8.6822,0.0705426,0.0311267
72.3,-32.1697,-5.83972,26.33,24.442,-0.401138,-32.1697,-0.401138,-0.93299,0.0311267
72.4,-1.54489,0.304711,1.8496,0.146657,-0.264189,-1.54489,-0.264189,-0.952036,0.0311267
72.5,1.52729,1.01782,-0.509476,-2.26337,-0.763985,1.52729,-0.763985,-0.874863,0.0311267
72.6,35.869,7.85221,-28.0168,-32.5723,-8.71607,35.869,-8.71607,0.268853,0.0311267
72.7,-32.0311,-5.66988,26.3612,24.4418,-0.426607,-32.0311,-0.426607,-0.73654,0.0311267
72.8,-1.05767,0.552517,1.61019,-0.148238,-0.357015,-1.05767,-0.357015,-0.746536,0.0311267
72.9,1.34643,1.13078,-0.21565,-1.99564,-0.766672,1.34643,-0.766672,-0.681389,0.0311267
73,36.1445,8.05423,-28.0903,-32.6793,-8.74484,36.1445,-8.74484,0.464882,0.0311267
73.1,-31.8903,-5.49762,26.3927,24.4429,-0.447898,-31.8903,-0.447898,-0.542229,0.0311267
73.2,-0.581288,0.792343,1.37363,-0.438763,-0.445615,-0.581288,-0.445615,-0.543445,0.0311267
73.3,1.15845,1.23557,0.0771173,-1.72757,-0.766102,1.15845,-0.766102,-0.49047,0.0311267
73.4,36.354,8.23709,-28.1169,-32.7333,-8.75791,36.354,-8.75791,0.656379,0.0311267
73.5,-31.7524,-5.34229,26.4101,24.4347,-0.459757,-31.7524,-0.459757,-0.352399,0.0311267
73.6,-0.132012,1.00937,1.14138,-0.719855,-0.524782,-0.132012,-0.524782,-0.345539,0.0311267
73.7,1.01516,1.32866,0.313494,-1.51639,-0.772684,1.01516,-0.772684,-0.303185,0.0311267
73.8,36.5637,8.40971,-28.154,-32.7993,-8.77934,36.5637,-8.77934,0.844361,0.0311267
73.9,-31.5857,-5.17824,26.4075,24.4029,-0.48377,-31.5857,-0.48377,-0.165081,0.0311267
74,0.381337,1.2485,0.867163,-1.05066,-0.625492,0.381337,-0.625492,-0.148072,0.0311267
74.1,0.795584,1.43402,0.638436,-1.21554,-0.773004,0.795584,-0.773004,-0.118699,0.0311267
74.2,36.7138,8.57375,-28.1401,-32.808,-8.78176,36.7138,-8.78176,1.02778,0.0311267
74.3,-31.4141,-5.02181,26.3923,24.3635,-0.495451,-31.4141,-0.495451,0.0179682,0.0311267
74.4,0.879676,1.47127,0.591595,-1.37801,-0.71609,0.879676,-0.71609,0.0447903,0.0311267
74.5,0.645867,1.52418,0.878311,-1.00346,-0.787932,0.645867,-0.787932,0.0634999,0.0311267
74.6,36.8804,8.74113,-28.1392,-32.8349,-8.79968,36.8804,-8.79968,1.20949,0.0311267
74.7,-31.2463,-4.85088,26.3954,24.3392,-0.514955,-31.2463,-0.514955,0.199247,0.0311267
74.8,1.37885,1.7077,0.328852,-1.69442,-0.809821,1.37885,-0.809821,0.235965,0.0311267
74.9,0.493862,1.63054,1.13668,-0.772926,-0.800597,0.493862,-0.800597,0.243992,0.0311267
75,36.9929,8.89994,-28.093,-32.8119,-8.80341,36.9929,-8.80341,1.38787,0.0311267
75.1,-31.0717,-4.69047,26.3812,24.3005,-0.527445,-31.0717,-0.527445,0.377505,0.0311267
75.2,1.86831,1.93244,0.0641358,-2.01023,-0.89814,1.86831,-0.89814,0.423909,0.0311267
75.3,0.3559,1.72785,1.37195,-0.565211,-0.814908,0.3559,-0.814908,0.421792,0.0311267
75.4,37.0507,9.03923,-28.0115,-32.7498,-8.79864,37.0507,-8.79864,1.56193,0.0311267
75.5,-30.8761,-4.53458,26.3416,24.2374,-0.539628,-30.8761,-0.539628,0.55224,0.0311267
75.6,2.35559,2.15088,-0.204713,-2.32934,-0.987057,2.35559,-0.987057,0.608373,0.0311267
75.7,0.224412,1.8221,1.59769,-0.367174,-0.832086,0.224412,-0.832086,0.596421,0.0311267
