time, running_average(5), position_error, PI_output, smoothed_output, PID_out, kalman_estimate, kalman_gain
66.4,163.883,-57.3965,31.2987,-21.1863,-21.1863,90.2461,0.0311267
66.5,137.106,-71.6654,52.7342,-2.70616,-2.70616,89.474,0.0311267
66.6,104.416,-73.958,62.4225,13.576,13.576,87.637,0.0311267
66.7,72.9608,-55.2444,49.2333,22.4903,22.4903,85.4606,0.0311267
66.8,50.501,-18.097,13.8957,20.3417,20.3417,83.8091,0.0311267
66.9,40.1784,14.6947,-20.3655,10.1649,10.1649,82.9084,0.0311267
67,41.438,30.3007,-39.0016,-2.12675,-2.12675,82.5608,0.0311267
67.1,50.93,26.9879,-38.3876,-11.1919,-11.1919,82.4163,0.0311267
67.2,61.7325,9.99627,-22.3956,-13.9929,-13.9929,82.0836,0.0311267
67.3,65.9367,-12.5116,1.36343,-10.1538,-10.1538,81.1915,0.0311267
67.4,60.04,-34.6505,26.9674,-0.873492,-0.873492,79.4546,0.0311267
67.5,44.8933,-48.8882,46.0939,10.8684,10.8684,76.8571,0.0311267
67.6,29.0614,-30.3031,30.5391,15.7861,15.7861,74.4261,0.0311267
67.7,22.3836,15.9563,-17.3159,7.51057,7.51057,73.3029,0.0311267
67.8,28.6622,56.156,-63.1312,-10.1499,-10.1499,73.6613,0.0311267
67.9,49.3581,79.511,-94.4373,-31.2217,-31.2217,75.3798,0.0311267
68,83.3783,82.7279,-105.927,-49.898,-49.898,78.2038,0.0311267
68.1,122.324,71.163,-101.478,-62.7931,-62.7931,81.7922,0.0311267
68.2,156.447,52.5086,-88.0748,-69.1135,-69.1135,85.7504,0.0311267
68.3,181.773,29.6725,-68.206,-68.8866,-68.8866,89.6628,0.0311267
68.4,196.166,4.66843,-43.6687,-62.5822,-62.5822,93.1232,0.0311267
68.5,198.543,-20.5489,-16.3965,-51.0358,-51.0358,95.765,0.0311267
68.6,188.779,-44.1147,11.5807,-35.3816,-35.3816,97.2871,0.0311267
68.7,167.654,-64.3227,38.221,-16.981,-16.981,97.4752,0.0311267
68.8,136.773,-79.7302,61.6015,2.66463,2.66463,96.2167,0.0311267
68.9,98.5511,-88.8284,79.5826,21.8941,21.8941,93.5244,0.0311267
69,57.6176,-84.2906,83.4738,37.2891,37.2891,89.7831,0.0311267
69.1,27.953,-31.6118,33.9562,36.4558,36.4558,86.8745,0.0311267
69.2,13.4806,17.4883,-16.8928,23.1187,23.1187,85.1344,0.0311267
69.3,13.7391,44.5967,-48.4608,5.22381,5.22381,84.3002,0.0311267
69.4,27.0141,49.0832,-57.8556,-10.546,-10.546,84.0449,0.0311267
69.5,49.0606,34.4993,-46.7216,-19.5899,-19.5899,84.0298,0.0311267
69.6,66.0036,15.0525,-28.7801,-21.8875,-21.8875,83.9372,0.0311267
69.7,73.7493,-4.05189,-9.27052,-18.7332,-18.7332,83.494,0.0311267
69.8,72.3612,-20.9658,9.74001,-11.6149,-11.6149,82.4949,0.0311267
69.9,62.9601,-33.8685,26.0296,-2.20381,-2.20381,80.8326,0.0311267
70,47.7767,-40.1336,36.308,7.42413,7.42413,78.5544,0.0311267
70.1,30.9214,-34.1421,33.7307,14.0008,14.0008,76.009,0.0311267
70.2,17.9871,-12.9609,13.8456,13.962,13.962,73.7996,0.0311267
70.3,12.4698,11.3392,-11.5884,7.57438,7.57438,72.2435,0.0311267
70.4,15.3886,28.2966,-31.3755,-2.16309,-2.16309,71.3546,0.0311267
70.5,26.0749,35,-41.5789,-12.017,-12.017,71.0346,0.0311267
70.6,41.7075,33.2347,-43.1371,-19.7971,-19.7971,71.1563,0.0311267
70.7,57.7866,27.6349,-40.3007,-24.923,-24.923,71.6003,0.0311267
70.8,71.6643,21.5333,-36.3525,-27.7803,-27.7803,72.2726,0.0311267
70.9,82.7572,16.3925,-32.851,-29.048,-29.048,73.1092,0.0311267
71,91.3287,12.6036,-30.3224,-29.3666,-29.3666,74.0686,0.0311267
71.1,97.8937,9.87364,-28.5798,-29.1699,-29.1699,75.1175,0.0311267
71.2,102.879,7.47057,-26.9238,-28.6084,-28.6084,76.2142,0.0311267
71.3,106.425,4.50197,-24.4054,-27.5576,-27.5576,77.2947,0.0311267
71.4,108.325,0.32222,-20.2579,-25.7327,-25.7327,78.2706,0.0311267
71.5,108.083,-5.35799,-14.0418,-22.81,-22.81,79.0318,0.0311267
71.6,105.073,-12.3571,-5.80704,-18.5592,-18.5592,79.4577,0.0311267
71.7,98.728,-20.1035,3.94969,-12.932,-12.932,79.4318,0.0311267
71.8,88.7108,-27.8699,14.5031,-6.07322,-6.07322,78.8531,0.0311267
71.9,75.0261,-34.8024,24.9159,1.67405,1.67405,77.6507,0.0311267
72,58.0795,-40.0871,34.2092,9.80784,9.80784,75.7937,0.0311267
72.1,38.6434,-43.108,41.541,17.7411,17.7411,73.2956,0.0311267
72.2,17.816,-43.3285,46.0943,24.8294,24.8294,70.22,0.0311267
72.3,-2.57137,-38.5245,45.1427,29.9077,29.9077,66.7551,0.0311267
72.4,-17.0096,-14.958,23.0721,28.1988,28.1988,63.6822,0.0311267
72.5,-24.9742,3.144,4.65566,22.313,22.313,61.0205,0.0311267
72.6,-27.3487,11.0114,-4.31289,15.6566,15.6566,58.6126,0.0311267
72.7,-25.3392,9.87426,-4.16317,10.7016,10.7016,56.3068,0.0311267
72.8,-20.7347,2.66116,2.78382,8.72217,8.72217,53.9916,0.0311267
72.9,-18.5561,-2.51845,8.21527,8.59545,8.59545,51.655,0.0311267
73,-18.0014,-1.05544,6.8578,8.16104,8.16104,49.454,0.0311267
73.1,-16.6255,7.16795,-2.08238,5.60018,5.60018,47.6202,0.0311267
73.2,-12.5844,17.3249,-13.9718,0.707177,0.707177,46.2855,0.0311267
73.3,-4.90981,25.2092,-24.377,-5.56388,-5.56388,45.4767,0.0311267
73.4,6.3276,28.7849,-30.8312,-11.8807,-11.8807,45.1541,0.0311267
73.5,19.6961,28.0896,-32.9449,-17.1468,-17.1468,45.236,0.0311267
73.6,33.0669,24.3294,-31.6176,-20.7645,-20.7645,45.6145,0.0311267
73.7,44.8071,18.6347,-27.7864,-22.5199,-22.5199,46.1694,0.0311267
73.8,53.895,11.8436,-22.1796,-22.4349,-22.4349,46.7785,0.0311267
73.9,59.774,4.73374,-15.5432,-20.7119,-20.7119,47.3304,0.0311267
74,62.2509,-2.08062,-8.52075,-17.6641,-17.6641,47.73,0.0311267
74.1,61.4411,-8.09387,-1.69811,-13.6726,-13.6726,47.9049,0.0311267
74.2,57.7036,-12.9496,4.45253,-9.14135,-9.14135,47.8068,0.0311267
74.3,51.5617,-16.5325,9.68878,-4.43382,-4.43382,47.4091,0.0311267
74.4,43.6185,-18.8269,13.8658,0.141096,0.141096,46.7051,0.0311267
74.5,34.4969,-19.9343,16.9667,4.3475,4.3475,45.7046,0.0311267
74.6,24.8317,-19.8107,18.8242,7.96666,7.96666,44.4382,0.0311267
74.7,15.3569,-17.9768,18.7879,10.672,10.672,42.9735,0.0311267
74.8,7.10968,-13.3164,15.4592,11.8688,11.8688,41.4426,0.0311267
74.9,1.44146,-4.99105,7.6329,10.8098,10.8098,40.0422,0.0311267
75,-0.407629,5.72479,-3.65542,7.19349,7.19349,38.9613,0.0311267
75.1,2.24578,16.0422,-15.577,1.50086,1.50086,38.3178,0.0311267
75.2,9.43052,23.8733,-25.7954,-5.32322,-5.32322,38.1617,0.0311267
75.3,20.4493,28.438,-33.204,-12.2934,-12.2934,38.4956,0.0311267
75.4,33.9501,30.0041,-37.7705,-18.6627,-18.6627,39.288,0.0311267
75.5,48.4214,29.2523,-39.944,-23.983,-23.983,40.4829,0.0311267
75.6,62.6587,26.8155,-40.1887,-28.0344,-28.0344,42.0078,0.0311267
75.7,75.7979,23.2019,-38.8953,-30.7496,-30.7496,43.7818,0.0311267
75.8,87.238,18.8502,-36.4286,-32.1694,-32.1694,45.7212,0.0311267
75.9,96.6015,14.1699,-33.1653,-32.4184,-32.4184,47.746,0.0311267
76,103.703,9.4793,-29.4226,-31.6694,-31.6694,49.7828,0.0311267
76.1,108.516,5.02382,-25.4695,-30.1194,-30.1194,51.7674,0.0311267
76.2,111.128,0.928383,-21.4669,-27.9563,-27.9563,53.644,0.0311267
76.3,111.689,-2.79372,-17.4654,-25.3336,-25.3336,55.3638,0.0311267
76.4,110.357,-6.24784,-13.3865,-22.3468,-22.3468,56.881,0.0311267
76.5,107.263,-9.54713,-9.13253,-19.0433,-19.0433,58.1521,0.0311267
76.6,102.493,-12.8057,-4.59341,-15.4308,-15.4308,59.1337,0.0311267
76.7,96.0819,-16.0799,0.288798,-11.5009,-11.5009,59.7832,0.0311267
76.8,88.053,-19.3018,5.44093,-7.26544,-7.26544,60.0624,0.0311267
76.9,78.4597,-22.3176,10.6885,-2.77696,-2.77696,59.9403,0.0311267
77,67.4464,-24.7967,15.6472,1.82908,1.82908,59.4021,0.0311267
77.1,55.3058,-26.3218,19.8045,6.32293,6.32293,58.4553,0.0311267
77.2,42.5758,-26.2239,22.329,10.3244,10.3244,57.1448,0.0311267
77.3,30.1186,-23.6531,22.1235,13.2742,13.2742,55.5673,0.0311267
77.4,19.1727,-17.7602,18.0066,14.4573,14.4573,53.8816,0.0311267
77.5,11.0826,-8.88361,10.0184,13.3476,13.3476,52.2729,0.0311267
77.6,6.76338,0.624543,0.44777,10.1226,10.1226,50.8758,0.0311267
77.7,6.36945,8.01274,-7.7417,5.65653,5.65653,49.7399,0.0311267
77.8,9.26802,11.6904,-12.5884,1.0953,1.0953,48.844,0.0311267
77.9,14.1058,11.4955,-13.543,-2.56428,-2.56428,48.1205,0.0311267
78,19.1265,8.1764,-11.0416,-4.68361,-4.68361,47.4726,0.0311267
78.1,22.7132,2.60789,-5.73386,-4.94617,-4.94617,46.7831,0.0311267
78.2,23.6591,-4.5473,1.87605,-3.24062,-3.24062,45.9217,0.0311267
78.3,21.1395,-12.7792,11.3858,0.415995,0.415995,44.7526,0.0311267
78.4,14.6431,-21.5238,22.2828,5.8827,5.8827,43.1454,0.0311267
78.5,4.07786,-29.601,33.3202,12.7421,12.7421,41.008,0.0311267
78.6,-7.50851,-25.1023,31.3316,17.3895,17.3895,38.7165,0.0311267
78.7,-13.0876,4.30409,1.49488,13.4158,13.4158,37.2379,0.0311267
78.8,-10.4532,31.9852,-29.3847,2.71567,2.71567,36.7491,0.0311267
78.9,1.69244,52.1552,-54.7703,-11.6558,-11.6558,37.2813,0.0311267
79,24.0643,62.2717,-71.114,-26.5204,-26.5204,38.8082,0.0311267
79.1,54.0512,63.2728,-78.4423,-39.5009,-39.5009,41.2521,0.0311267
79.2,84.8199,60.2398,-81.4333,-49.984,-49.984,44.4833,0.0311267
79.3,114.117,53.9005,-80.484,-57.609,-57.609,48.3285,0.0311267
79.4,140.288,44.4155,-75.4406,-62.0669,-62.0669,52.5735,0.0311267
79.5,161.815,32.1543,-66.3948,-63.1489,-63.1489,56.9746,0.0311267
79.6,177.36,17.6888,-53.6982,-60.7862,-60.7862,61.2724,0.0311267
79.7,185.867,1.73015,-37.9126,-55.0678,-55.0678,65.2045,0.0311267
79.8,186.624,-14.8205,-19.8799,-46.2708,-46.2708,68.5226,0.0311267
79.9,179.347,-31.0312,-0.56608,-34.8446,-34.8446,71.0063,0.0311267
80,164.213,-45.9144,18.9085,-21.4063,-21.4063,72.4783,0.0311267
80.1,141.876,-58.5101,37.3553,-6.71592,-6.71592,72.8172,0.0311267
80.2,113.458,-67.9532,53.5937,8.36148,8.36148,71.9671,0.0311267
80.3,80.5013,-73.4798,66.4683,22.8882,22.8882,69.9455,0.0311267
80.4,45.3791,-72.6744,72.9303,35.3987,35.3987,66.9188,0.0311267
80.5,17.3867,-39.0502,43.2112,37.3518,37.3518,64.1615,0.0311267
80.6,1.89,3.9928,-0.231118,27.9561,27.9561,62.3475,0.0311267
80.7,-1.52504,29.9544,-29.1882,13.67,13.67,61.2917,0.0311267
80.8,5.79396,37.8225,-40.8385,0.0428867,0.0428867,60.7415,0.0311267
80.9,21.3967,29.3217,-35.2699,-8.78532,-8.78532,60.4295,0.0311267
81,35.6863,14.0981,-21.4561,-11.953,-11.953,60.0982,0.0311267
81.1,42.8164,-1.28325,-5.94643,-10.4514,-10.4514,59.5203,0.0311267
81.2,42.6444,-15.0748,9.35264,-5.50037,-5.50037,58.5258,0.0311267
81.3,36.0852,-25.2649,22.0692,1.39202,1.39202,57.0409,0.0311267
81.4,25.4349,-27.9678,27.5689,7.93623,7.93623,55.1865,0.0311267
81.5,15.0189,-17.3145,18.647,10.6139,10.6139,53.3973,0.0311267
81.6,9.20781,3.26976,-2.26422,7.39438,7.39438,52.1236,0.0311267
81.7,10.1645,22.1885,-23.4018,-0.304658,-0.304658,51.5082,0.0311267
81.8,18.2381,32.9501,-37.4584,-9.59309,-9.59309,51.4983,0.0311267
81.9,31.9607,34.1197,-42.04,-17.7048,-17.7048,51.9522,0.0311267
82,47.5178,27.9723,-38.6898,-22.9511,-22.9511,52.6848,0.0311267
82.1,60.7587,17.9231,-30.433,-24.8215,-24.8215,53.494,0.0311267
82.2,69.4107,6.20244,-19.3325,-23.4493,-23.4493,54.1825,0.0311267
82.3,72.5171,-5.79711,-6.75325,-19.2753,-19.2753,54.5728,0.0311267
82.4,69.9195,-16.8272,5.95954,-12.9666,-12.9666,54.5267,0.0311267
82.5,62.0924,-25.7377,17.4438,-5.36398,-5.36398,53.961,0.0311267
82.6,50.1593,-31.143,25.9634,2.46787,2.46787,52.8733,0.0311267
82.7,36.045,-31.0035,28.9243,9.08198,9.08198,51.3845,0.0311267
82.8,22.6621,-22.8563,23.0627,12.5772,12.5772,49.779,0.0311267
82.9,13.065,-7.95851,8.96076,11.6731,11.6731,48.3885,0.0311267
83,8.97475,6.92898,-6.61963,7.09988,7.09988,47.3774,0.0311267
83.1,10.564,16.3987,-17.7292,0.892618,0.892618,46.7419,0.0311267
83.2,16.6568,18.8485,-22.0639,-4.84651,-4.84651,46.3922,0.0311267
83.3,24.7511,15.5263,-20.2943,-8.70846,-8.70846,46.2018,0.0311267
83.4,31.9008,8.95408,-14.6175,-10.1857,-10.1857,46.0354,0.0311267
83.5,36.193,1.17147,-6.95203,-9.3773,-9.3773,45.7655,0.0311267
83.6,36.8434,-6.62848,1.51078,-6.65528,-6.65528,45.2815,0.0311267
83.7,33.7773,-13.6024,9.84497,-2.53022,-2.53022,44.5,0.0311267
83.8,27.3513,-19.2039,17.3669,2.44405,2.44405,43.3684,0.0311267
83.9,18.2465,-22.9157,23.3702,7.67558,7.67558,41.8732,0.0311267
84,7.504,-23.8521,26.6918,12.4296,12.4296,40.0609,0.0311267
84.1,-3.17635,-20.0104,24.8512,15.535,15.535,38.0922,0.0311267
84.2,-11.4009,-9.54698,15.3424,15.4869,15.4869,36.2545,0.0311267
84.3,-15.4724,3.26232,2.20691,12.1669,12.1669,34.746,0.0311267
84.4,-14.8556,13.2704,-9.12824,6.84311,6.84311,33.6151,0.0311267
84.5,-9.79232,18.7607,-16.4946,1.00868,1.00868,32.8479,0.0311267
84.6,-1.4094,20.1372,-19.8848,-4.2147,-4.2147,32.4084,0.0311267
84.7,8.27874,19.2141,-20.8831,-8.38179,-8.38179,32.2554,0.0311267
84.8,17.755,17.4163,-20.8269,-11.4931,-11.4931,32.3462,0.0311267
84.9,26.4165,15.3059,-20.2471,-13.6816,-13.6816,32.638,0.0311267
85,34.042,13.0535,-19.3001,-15.0862,-15.0862,33.088,0.0311267
85.1,40.5279,10.6296,-17.9391,-15.7994,-15.7994,33.6505,0.0311267
85.2,45.7705,7.93549,-16.0386,-15.8592,-15.8592,34.2747,0.0311267
85.3,49.6384,4.87233,-13.4627,-15.2601,-15.2601,34.9046,0.0311267
85.4,51.9408,1.29355,-10.0132,-13.9484,-13.9484,35.4752,0.0311267
85.5,52.4361,-2.86425,-5.569,-11.8535,-11.8535,35.914,0.0311267
85.6,50.8654,-7.5612,-0.115931,-8.91913,-8.91913,36.144,0.0311267
85.7,46.9776,-12.7106,6.30455,-5.11321,-5.11321,36.0856,0.0311267
85.8,40.5797,-18.0586,13.4584,-0.470299,-0.470299,35.6633,0.0311267
85.9,31.6151,-23.2036,20.9238,4.87822,4.87822,34.8151,0.0311267
86,20.291,-27.3397,27.7938,10.6071,10.6071,33.512,0.0311267
86.1,7.45625,-28.326,31.6127,15.8585,15.8585,31.8193,0.0311267
86.2,-4.12441,-19.5119,24.7498,18.0813,18.0813,30.0931,0.0311267
86.3,-10.904,-0.472831,5.75802,15.0005,15.0005,28.8023,0.0311267
86.4,-11.4921,16.963,-13.3741,7.90684,7.90684,28.0761,0.0311267
86.5,-5.72603,27.5078,-26.6697,-0.737286,-0.737286,27.8801,0.0311267
86.6,5.54359,29.9348,-32.0902,-8.5755,-8.5755,28.1167,0.0311267
86.7,19.3188,25.9209,-30.6683,-14.0987,-14.0987,28.6496,0.0311267
86.8,31.6257,18.532,-25.1327,-16.8572,-16.8572,29.3191,0.0311267
86.9,40.4646,9.20107,-16.7218,-16.8234,-16.8234,29.9524,0.0311267
87,44.8205,-1.2595,-6.13532,-14.1514,-14.1514,30.376,0.0311267
87.1,44.1564,-11.9985,5.8035,-9.16264,-9.16264,30.4315,0.0311267
87.2,38.3633,-22.0892,18.1032,-2.34618,-2.34618,29.9908,0.0311267
87.3,27.8987,-30.0641,29.0844,5.51147,5.51147,28.9899,0.0311267
87.4,14.4121,-32.1792,34.4175,12.738,12.738,27.5345,0.0311267
87.5,2.46309,-18.6471,22.7501,15.241,15.241,26.1737,0.0311267
87.6,-3.55075,5.63946,-2.10041,10.9056,10.9056,25.424,0.0311267
87.7,-2.05162,25.8213,-24.8644,1.96313,1.96313,25.3725,0.0311267
87.8,7.13917,36.6494,-39.3574,-8.367,-8.367,25.9457,0.0311267
87.9,22.6762,37.242,-43.6743,-17.1938,-17.1938,27.0032,0.0311267
88,40.0861,30.7793,-40.2895,-22.9677,-22.9677,28.3685,0.0311267
88.1,54.8318,20.9854,-32.5941,-25.3743,-25.3743,29.8454,0.0311267
88.2,64.9827,9.5414,-22.1042,-24.5568,-24.5568,31.2361,0.0311267
88.3,69.6622,-2.47619,-9.83903,-20.8774,-20.8774,32.3551,0.0311267
88.4,68.5618,-14.1457,3.24505,-14.8468,-14.8468,33.0418,0.0311267
88.5,61.856,-24.5194,16.0707,-7.11738,-7.11738,33.1755,0.0311267
88.6,50.1836,-32.7283,27.5524,1.55007,1.55007,32.6862,0.0311267
88.7,34.6939,-37.6186,36.2045,10.2137,10.2137,31.5777,0.0311267
88.8,17.4204,-36.6018,38.848,17.3723,17.3723,29.9977,0.0311267
88.9,2.40437,-23.0683,27.6213,19.9345,19.9345,28.4208,0.0311267
89,-6.72015,-1.56589,6.27547,16.5197,16.5197,27.2783,0.0311267
89.1,-8.94687,15.2686,-12.0859,9.36833,9.36833,26.6259,0.0311267
89.2,-4.53495,23.6698,-22.8541,1.31273,1.31273,26.3928,0.0311267
89.3,5.18027,24.2144,-25.8202,-5.47049,-5.47049,26.4862,0.0311267
89.4,16.8086,20.6692,-24.3419,-10.1883,-10.1883,26.8283,0.0311267
89.5,27.3179,16.9423,-22.3091,-13.2185,-13.2185,27.3709,0.0311267
89.6,36.2113,14.5777,-21.4023,-15.2645,-15.2645,28.0999,0.0311267
89.7,43.9444,13.8557,-22.0659,-16.9648,-16.9648,29.0243,0.0311267
89.8,51.1465,14.259,-23.8951,-18.6974,-18.6974,30.1568,0.0311267
89.9,58.2726,14.8357,-25.9554,-20.5119,-20.5119,31.4937,0.0311267
90,65.3932,14.4697,-27.0364,-22.143,-22.143,32.9993,0.0311267
90.1,72.1462,12.4081,-26.2155,-23.1611,-23.1611,34.604,0.0311267
90.2,77.8207,8.3518,-22.9944,-23.1195,-23.1195,36.2092,0.0311267
90.3,81.5361,2.44621,-17.3335,-21.673,-21.673,37.6962,0.0311267
90.4,82.4642,-4.715,-9.70076,-18.6799,-18.6799,38.9429,0.0311267
90.5,80.0047,-12.4394,-0.732463,-14.1931,-14.1931,39.8338,0.0311267
90.6,73.8979,-19.8778,8.69377,-8.47134,-8.47134,40.2754,0.0311267
90.7,64.2773,-26.2078,17.6445,-1.94238,-1.94238,40.2068,0.0311267
90.8,51.6457,-30.8214,25.3403,4.87828,4.87828,39.6034,0.0311267
90.9,36.8325,-33.1493,30.9831,11.4045,11.4045,38.4854,0.0311267
91,20.9215,-32.9112,34.0361,17.0624,17.0624,36.9142,0.0311267
91.1,5.13603,-30.0432,34.1724,21.3399,21.3399,34.9899,0.0311267
91.2,-9.28449,-24.7486,31.3527,23.8431,23.8431,32.8415,0.0311267
91.3,-21.2599,-17.7929,26.1763,24.4264,24.4264,30.6036,0.0311267
91.4,-30.1254,-10.5187,19.9539,23.3083,23.3083,28.3859,0.0311267
91.5,-35.2978,-2.55431,12.245,20.5425,20.5425,26.3242,0.0311267
91.6,-36.3452,6.20129,2.86927,16.1242,16.1242,24.5665,0.0311267
91.7,-33.3579,14.2611,-6.61669,10.439,10.439,23.2074,0.0311267
91.8,-26.7774,20.6275,-15.0458,4.06777,4.06777,22.2936,0.0311267
91.9,-17.2127,24.3919,-21.2494,-2.26152,-2.26152,21.8231,0.0311267
92,-5.75835,25.178,-24.5533,-7.83446,-7.83446,21.7483,0.0311267
92.1,6.09194,23.0156,-24.6924,-12.049,-12.049,21.9774,0.0311267
92.2,16.9162,18.1084,-21.5961,-14.4357,-14.4357,22.3835,0.0311267
92.3,25.4217,10.9559,-15.5392,-14.7116,-14.7116,22.8191,0.0311267
92.4,30.5509,2.27421,-7.08491,-12.8049,-12.8049,23.1306,0.0311267
92.5,31.6361,-6.79041,2.65875,-8.939,-8.939,23.1839,0.0311267
92.6,28.6534,-14.4593,11.7736,-3.76086,-3.76086,22.9041,0.0311267
92.7,22.6364,-17.6969,16.7809,1.37457,1.37457,22.3449,0.0311267
92.8,16.1711,-12.1199,12.4159,4.1349,4.1349,21.7755,0.0311267
92.9,12.656,2.59322,-2.55658,2.46203,2.46203,21.5724,0.0311267
93,14.5215,19.6518,-21.5804,-3.54857,-3.54857,21.9646,0.0311267
93.1,22.735,32.5268,-37.708,-12.0884,-12.0884,23.001,0.0311267
93.2,36.7287,38.1792,-47.1784,-20.8609,-20.8609,24.6167,0.0311267
93.3,54.0972,36.7965,-49.4753,-28.0145,-28.0145,26.6797,0.0311267
93.4,71.4113,30.4087,-46.1284,-32.543,-32.543,29.0186,0.0311267
93.5,85.9793,21.0338,-38.8568,-34.1214,-34.1214,31.4463,0.0311267
93.6,96.2294,10.2831,-29.1344,-32.8747,-32.8747,33.7829,0.0311267
93.7,101.477,-0.331039,-18.4872,-29.2778,-29.2778,35.8797,0.0311267
93.8,101.795,-9.31333,-8.57359,-24.1018,-24.1018,37.6415,0.0311267
93.9,97.9855,-15.2109,-1.15495,-18.3651,-18.3651,39.0463,0.0311267
94,91.5225,-16.8246,2.14121,-13.2385,-13.2385,40.156,0.0311267
94.1,84.3048,-13.8804,0.585071,-9.7826,-9.7826,41.0982,0.0311267
94.2,78.1947,-7.59921,-4.9362,-8.571,-8.571,42.0164,0.0311267
94.3,74.4668,-0.625519,-11.8473,-9.39009,-9.39009,43.007,0.0311267
94.4,73.4224,4.13036,-17.0163,-11.2966,-11.2966,44.0823,0.0311267
94.5,74.3108,4.82941,-18.1982,-13.022,-13.022,45.1735,0.0311267
94.6,75.5693,1.14761,-14.6312,-13.4243,-13.4243,46.1553,0.0311267
94.7,75.3234,-5.9574,-6.93046,-11.8009,-11.8009,46.8778,0.0311267
94.8,71.9908,-14.8127,3.40606,-7.99913,-7.99913,47.1984,0.0311267
94.9,64.7694,-23.3238,14.2496,-2.43694,-2.43694,47.0194,0.0311267
95,53.9618,-28.8596,22.6714,3.84014,3.84014,46.3372,0.0311267
95.1,41.3337,-27.7571,24.3446,8.96626,8.96626,45.3174,0.0311267
95.2,30.1416,-16.7359,14.997,10.4739,10.4739,44.3241,0.0311267
95.3,23.6349,1.00978,-2.84969,7.14303,7.14303,43.7116,0.0311267
95.4,23.4855,17.213,-20.7743,0.163707,0.163707,43.6178,0.0311267
95.5,29.6406,26.2369,-32.4218,-7.98266,-7.98266,43.9994,0.0311267
95.6,40.3159,26.6369,-35.4855,-14.8584,-14.8584,44.7138,0.0311267
95.7,52.0727,20.117,-30.9773,-18.8881,-18.8881,45.5691,0.0311267
95.8,61.3341,9.61786,-21.4399,-19.5261,-19.5261,46.3592,0.0311267
95.9,65.8977,-2.38096,-9.20303,-16.9453,-16.9453,46.8932,0.0311267
96,64.9486,-13.8169,3.61462,-11.8053,-11.8053,47.0251,0.0311267
96.1,58.8098,-22.5509,14.6037,-5.20306,-5.20306,46.69,0.0311267
96.2,48.9834,-25.9256,20.5709,1.24043,1.24043,45.9544,0.0311267
96.3,38.2524,-20.9555,17.6964,5.35441,5.35441,45.0624,0.0311267
96.4,29.9967,-7.75834,5.27507,5.33458,5.33458,44.352,0.0311267
96.5,26.6456,7.73036,-10.9867,1.25427,1.25427,44.0415,0.0311267
96.6,28.9642,18.8876,-24.0327,-5.06748,-5.06748,44.1601,0.0311267
96.7,36.0469,22.4244,-29.812,-11.2536,-11.2536,44.6055,0.0311267
96.8,45.3473,18.4518,-27.6845,-15.3613,-15.3613,45.203,0.0311267
96.9,53.4358,9.24506,-19.4023,-16.3716,-16.3716,45.747,0.0311267
97,57.5255,-2.70129,-7.18577,-14.0751,-14.0751,46.0295,0.0311267
97.1,56.1155,-15.3138,6.95808,-8.81681,-8.81681,45.8668,0.0311267
97.2,48.833,-26.774,21.0957,-1.33867,-1.33867,45.1258,0.0311267
97.3,36.3786,-34.8514,32.6583,7.16057,7.16057,43.7687,0.0311267
97.4,21.188,-34.4599,35.7128,14.2986,14.2986,41.9932,0.0311267
97.5,8.41667,-17.4492,20.4469,15.8357,15.8357,40.4049,0.0311267
97.6,2.06516,6.97901,-4.67914,10.707,10.707,39.4288,0.0311267
97.7,3.35653,25.1593,-25.3753,1.68641,1.68641,39.0891,0.0311267
97.8,11.9259,32.4481,-35.9089,-7.71242,-7.71242,39.2536,0.0311267
97.9,25.4642,28.9555,-35.3119,-14.6123,-14.6123,39.7257,0.0311267
98,38.773,18.7383,-26.9686,-17.7014,-17.7014,40.2793,0.0311267
98.1,47.6088,5.61459,-14.4063,-16.8776,-16.8776,40.6822,0.0311267
98.2,50.2654,-8.46674,0.521711,-12.5278,-12.5278,40.7169,0.0311267
98.3,46.1986,-22.1586,16.4294,-5.28848,-5.28848,40.1978,0.0311267
98.4,35.5984,-34.1797,31.8685,4.00077,4.00077,38.9908,0.0311267
98.5,19.4641,-42.6244,44.5756,14.1445,14.1445,37.0562,0.0311267
98.6,2.758,-33.0652,38.323,20.1891,20.1891,34.9594,0.0311267
98.7,-6.92624,0.303746,4.92364,16.3727,16.3727,33.6651,0.0311267
98.8,-8.02987,26.5518,-23.9796,6.28467,6.28467,33.1937,0.0311267
98.9,-0.280928,40.4444,-41.9166,-5.76566,-5.76566,33.4107,0.0311267
99,15.6211,40.7288,-46.2739,-15.8927,-15.8927,34.1247,0.0311267
99.1,34.847,30.9751,-39.6177,-21.824,-21.824,35.1113,0.0311267
99.2,49.7422,18.1114,-28.5652,-23.5093,-23.5093,36.1305,0.0311267
99.3,58.4813,3.7362,-14.5636,-21.2729,-21.2729,36.9425,0.0311267
99.4,60.3009,-11.0396,1.31616,-15.6256,-15.6256,37.3259,0.0311267
99.5,55.028,-25.0426,17.8234,-7.26334,-7.26334,37.0975,0.0311267
99.6,43.1576,-36.6876,33.1371,2.83678,2.83678,36.1441,0.0311267
99.7,26.5546,-41.7159,42.3371,12.7119,12.7119,34.5472,0.0311267
99.8,11.3932,-24.9827,28.1021,16.5594,16.5594,33.0488,0.0311267
