time,predicted_position,filtered_position,position_error,kalman_gain_position,kalman_gain_velocity
46.1,16.9168,13.9002,-18.9679,0.159035,0.0917044
46.2,13.7133,12.2942,-8.92299,0.159035,0.0917042
46.3,12.0254,12.2055,1.13222,0.159035,0.091704
46.4,11.9471,13.3543,8.84846,0.159035,0.0917043
46.5,13.1771,15.3532,13.6831,0.159035,0.0917041
46.6,15.3014,17.7748,15.5524,0.159035,0.0917044
46.7,17.8656,20.1923,14.6304,0.159035,0.0917042
46.8,20.4173,22.2094,11.268,0.159035,0.091704
46.9,22.5377,23.4859,5.96213,0.159035,0.0917043
47,23.8689,23.7605,-0.681419,0.159035,0.0917041
47.1,24.1373,22.8678,-7.98261,0.159035,0.0917044
47.2,23.1714,20.7489,-15.2325,0.159035,0.0917042
47.3,20.9128,17.4744,-21.6205,0.159035,0.091704
47.4,17.44,13.4975,-24.7901,0.159035,0.0917043
47.5,13.2357,10.6353,-16.3515,0.159035,0.0917041
47.6,10.2236,9.20542,-6.40228,0.159035,0.0917044
47.7,8.73504,8.86825,0.837589,0.159035,0.0917042
47.8,8.40555,9.22061,5.12503,0.159035,0.091704
47.9,8.80489,9.86355,6.65676,0.159035,0.0917043
48,9.50889,10.4299,5.79104,0.159035,0.0917041
48.1,10.1283,10.6109,3.03464,0.159035,0.0917044
48.2,10.3372,10.1727,-1.03443,0.159035,0.0917042
48.3,9.88948,8.96695,-5.80078,0.159035,0.091704
48.4,8.63054,6.93755,-10.6454,0.159035,0.0917043
48.5,6.50352,4.12135,-14.979,0.159035,0.0917041
48.6,3.54994,1.65305,-11.9275,0.159035,0.0917044
48.7,0.972288,0.407625,-3.55056,0.159035,0.0917042
48.8,-0.305698,0.110848,2.61922,0.159035,0.091704
48.9,-0.578483,0.46782,6.57907,0.159035,0.0917043
49,-0.161152,1.19542,8.53003,0.159035,0.0917041
49.1,0.644648,2.04743,8.82057,0.159035,0.0917044
49.2,1.57757,2.84305,7.95728,0.159035,0.0917042
49.3,2.44616,3.48975,6.56207,0.159035,0.091704
49.4,3.15302,3.99554,5.29764,0.159035,0.0917043
49.5,3.7074,4.45411,4.69527,0.159035,0.0917041
49.6,4.20902,4.98813,4.89898,0.159035,0.0917044
49.7,4.78798,5.67657,5.58742,0.159035,0.0917042
49.8,5.52766,6.51135,6.18539,0.159035,0.091704
49.9,6.41915,7.40029,6.1693,0.159035,0.0917043
50,7.36467,8.1961,5.22801,0.159035,0.0917041
50.1,8.20842,8.73206,3.2926,0.159035,0.0917044
50.2,8.77458,8.85597,0.511768,0.159035,0.0917042
50.3,8.90318,8.46859,-2.73266,0.159035,0.091704
50.4,8.49074,7.56505,-5.82068,0.159035,0.0917043
50.5,7.53383,6.30981,-7.69656,0.159035,0.0917041
50.6,6.208,5.09341,-7.0084,0.159035,0.0917044
50.7,4.92734,4.32443,-3.79106,0.159035,0.0917042
50.8,4.12359,4.13414,0.0663171,0.159035,0.091704
50.9,3.9339,4.41766,3.04187,0.159035,0.0917043
51,4.24532,4.9561,4.46936,0.159035,0.0917041
51.1,4.82475,5.48702,4.1643,0.159035,0.0917044
51.2,5.39385,5.75206,2.25239,0.159035,0.0917042
51.3,5.67955,5.53266,-0.923655,0.159035,0.091704
51.4,5.45168,4.70626,-4.68713,0.159035,0.0917043
51.5,4.5823,3.38727,-7.51428,0.159035,0.0917041
51.6,3.19439,2.25925,-5.8801,0.159035,0.0917044
51.7,2.01246,2.05962,0.296584,0.159035,0.0917042
51.8,1.81555,2.92744,6.99151,0.159035,0.091704
51.9,2.74748,4.71951,12.4,0.159035,0.0917043
52,4.65326,7.17659,15.8666,0.159035,0.0917041
52.1,7.25585,9.97942,17.1256,0.159035,0.0917044
52.2,10.2157,12.7837,16.1471,0.159035,0.0917042
52.3,13.168,15.2482,13.0796,0.159035,0.091704
52.4,15.7525,17.0609,8.22749,0.159035,0.0917043
52.5,17.6407,17.964,2.0328,0.159035,0.0917041
52.6,18.5624,17.7736,-4.95977,0.159035,0.0917044
52.7,18.3266,16.4017,-12.1035,0.159035,0.0917042
52.8,16.8436,13.9034,-18.4877,0.159035,0.091704
52.9,14.1758,10.9073,-20.5526,0.159035,0.0917043
53,10.9912,9.08324,-11.997,0.159035,0.0917041
53.1,9.05714,8.65252,-2.5442,0.159035,0.0917044
53.2,8.6031,9.3406,4.63738,0.159035,0.0917042
53.3,9.3337,10.794,9.18237,0.159035,0.091704
53.4,10.8713,12.6451,11.1532,0.159035,0.0917043
53.5,12.8246,14.549,10.8429,0.159035,0.0917041
53.6,14.8281,16.213,8.70835,0.159035,0.0917044
53.7,16.5719,17.4263,5.37284,0.159035,0.0917042
53.8,17.8345,18.0865,1.58476,0.159035,0.091704
53.9,18.5092,18.2246,-1.78935,0.159035,0.0917043
54,18.6309,18.0092,-3.9092,0.159035,0.0917041
54.1,18.3796,17.7043,-4.24659,0.159035,0.0917044
54.2,18.0358,17.5555,-3.02,0.159035,0.0917042
54.3,17.8593,17.6854,-1.09333,0.159035,0.091704
54.4,17.9791,18.0666,0.549984,0.159035,0.0917043
54.5,18.3654,18.5596,1.22112,0.159035,0.0917041
54.6,18.8696,18.9726,0.647587,0.159035,0.0917044
54.7,19.2885,19.1112,-1.11523,0.159035,0.0917042
54.8,19.4169,18.8276,-3.70565,0.159035,0.091704
54.9,19.0993,18.0655,-6.5002,0.159035,0.0917043
55,18.2777,16.9117,-8.58884,0.159035,0.0917041
55.1,17.0451,15.633,-8.87896,0.159035,0.0917044
55.2,15.685,14.6091,-6.76512,0.159035,0.0917042
55.3,14.599,14.1317,-2.93816,0.159035,0.091704
55.4,14.0947,14.2782,1.15439,0.159035,0.0917043
55.5,14.2518,14.9469,4.37055,0.159035,0.0917041
55.6,14.9605,15.9278,6.0824,0.159035,0.0917044
55.7,15.9972,16.9644,6.08176,0.159035,0.0917042
55.8,17.0896,17.7945,4.43265,0.159035,0.091704
55.9,17.9603,18.1831,1.40055,0.159035,0.0917043
56,18.3617,17.9452,-2.61918,0.159035,0.0917041
56.1,18.0998,16.9656,-7.13197,0.159035,0.0917044
56.2,17.0548,15.2152,-11.5672,0.159035,0.0917042
56.3,15.1984,12.7821,-15.1934,0.159035,0.091704
56.4,12.626,9.9791,-16.6433,0.159035,0.0917043
56.5,9.67032,7.50121,-13.6392,0.159035,0.0917041
56.6,7.06733,5.81797,-7.85586,0.159035,0.0917044
56.7,5.31206,4.89045,-2.6511,0.159035,0.0917042
56.8,4.36023,4.51895,0.997995,0.159035,0.091704
56.9,3.99786,4.48772,3.0802,0.159035,0.0917043
57,3.99491,4.6206,3.93433,0.159035,0.0917041
57.1,4.16385,4.81464,4.09216,0.159035,0.0917044
57.2,4.39543,5.05639,4.15607,0.159035,0.0917042
57.3,4.67529,5.40792,4.6067,0.159035,0.091704
57.4,5.06905,5.95915,5.5969,0.159035,0.0917043
57.5,5.67162,6.76517,6.87615,0.159035,0.0917041
57.6,6.54069,7.80631,7.95815,0.159035,0.0917044
57.7,7.65482,8.98434,8.35995,0.159035,0.0917042
57.8,8.90951,10.1403,7.739,0.159035,0.091704
57.9,10.1364,11.08,5.93312,0.159035,0.0917043
58,11.1305,11.6021,2.96498,0.159035,0.0917041
58.1,11.6798,11.5216,-0.994884,0.159035,0.0917044
58.2,11.5902,10.6936,-5.63746,0.159035,0.0917042
58.3,10.7106,9.03292,-10.5489,0.159035,0.091704
58.4,8.9531,6.58114,-14.9147,0.159035,0.0917043
58.5,6.36454,4.2201,-13.4841,0.159035,0.0917041
58.6,3.87984,3.12658,-4.73645,0.159035,0.0917044
58.7,2.7429,3.25525,3.22164,0.159035,0.0917042
58.8,2.90112,4.3826,9.31548,0.159035,0.091704
58.9,4.11388,6.24036,13.3711,0.159035,0.0917043
59,6.09426,8.5481,15.4296,0.159035,0.0917041
59.1,8.5435,11.0344,15.6629,0.159035,0.0917044
59.2,11.1735,13.4572,14.3598,0.159035,0.0917042
59.3,13.7279,15.6247,11.9267,0.159035,0.091704
59.4,16.0048,17.4071,8.81766,0.159035,0.0917043
59.5,17.868,18.7476,5.5306,0.159035,0.0917041
59.6,19.2593,19.6599,2.51925,0.159035,0.0917044
59.7,20.1947,20.2147,0.125816,0.159035,0.0917042
59.8,20.7506,20.5076,-1.52796,0.159035,0.091704
59.9,21.0295,20.6217,-2.56444,0.159035,0.0917043
60,21.1201,20.5934,-3.31183,0.159035,0.0917041
60.1,21.0614,20.3995,-4.16207,0.159035,0.0917044
60.2,20.8294,19.968,-5.41627,0.159035,0.0917042
60.3,20.3482,19.2023,-7.20536,0.159035,0.091704
60.4,19.5164,18.0162,-9.43337,0.159035,0.0917043
60.5,18.2438,16.3829,-11.7007,0.159035,0.0917041
60.6,16.5033,14.4214,-13.0905,0.159035,0.0917044
60.7,14.4217,12.5146,-11.9913,0.159035,0.0917042
60.8,12.4049,11.2217,-7.4401,0.159035,0.091704
60.9,11.0438,10.9039,-0.879432,0.159035,0.0917043
61,10.7179,11.6367,5.77743,0.159035,0.0917041
61.1,11.5037,13.3247,11.45,0.159035,0.0917044
61.2,13.2966,15.7825,15.6309,0.159035,0.0917042
61.3,15.8978,18.7752,18.093,0.159035,0.091704
61.4,19.0565,22.0447,18.7896,0.159035,0.0917043
61.5,22.4982,25.3285,17.7968,0.159035,0.0917041
61.6,25.9453,28.3766,15.288,0.159035,0.0917044
61.7,29.1336,30.9632,11.5043,0.159035,0.0917042
61.8,31.8256,32.8992,6.75041,0.159035,0.091704
61.9,33.8235,34.0389,1.35427,0.159035,0.0917043
62,34.9757,34.2876,-4.32683,0.159035,0.0917041
62.1,35.1847,33.6045,-9.93631,0.159035,0.0917044
62.2,34.4104,32.0031,-15.1369,0.159035,0.0917042
62.3,32.6703,29.5561,-19.582,0.159035,0.091704
62.4,30.0437,26.3956,-22.9387,0.159035,0.0917043
62.5,26.6729,22.7276,-24.8077,0.159035,0.0917041
62.6,22.7773,18.8652,-24.5989,0.159035,0.0917044
62.7,18.6894,15.229,-21.7584,0.159035,0.0917042
62.8,14.8537,12.1306,-17.1227,0.159035,0.091704
62.9,11.5981,9.59953,-12.5671,0.159035,0.0917043
63,8.95189,7.4988,-9.13698,0.159035,0.0917041
63.1,6.76734,5.64481,-7.05839,0.159035,0.0917044
63.2,4.84866,3.86144,-6.20758,0.159035,0.0917042
63.3,3.00836,2.00861,-6.28639,0.159035,0.091704
63.4,1.09785,0.00882351,-6.84771,0.159035,0.0917043
63.5,-0.964697,-2.08434,-7.04023,0.159035,0.0917041
63.6,-3.12246,-3.88154,-4.77304,0.159035,0.0917044
63.7,-4.96339,-5.04217,-0.49535,0.159035,0.0917042
63.8,-6.12856,-5.59224,3.37236,0.159035,0.091704
63.9,-6.64775,-5.6765,6.10714,0.159035,0.0917043
64,-6.67597,-5.47615,7.54439,0.159035,0.0917041
64.1,-6.40643,-5.17508,7.74265,0.159034,0.0917039
64.2,-6.03443,-4.93113,6.93741,0.159035,0.0917048
64.3,-5.72679,-4.83322,5.6187,0.159035,0.0917044
64.4,-5.57736,-4.83543,4.66519,0.159035,0.0917042
64.5,-5.53678,-4.70311,5.24211,0.159035,0.091704
64.6,-5.35639,-4.12205,7.76149,0.159034,0.0917038
64.7,-4.7042,-2.89719,11.3623,0.159035,0.0917047
64.8,-3.3751,-0.995078,14.9654,0.159035,0.0917044
64.9,-1.33575,1.50075,17.8357,0.159035,0.0917041
65,1.32363,4.43007,19.5331,0.159035,0.0917039
65.1,4.43208,7.58293,19.8124,0.159034,0.0917038
65.2,7.76664,10.7229,18.589,0.159035,0.0917047
65.3,11.0771,13.6103,15.9285,0.159035,0.0917043
65.4,14.1105,16.0218,12.0179,0.159035,0.0917041
65.5,16.6322,17.7701,7.1549,0.159035,0.0917039
65.6,18.4461,18.7213,1.73041,0.159034,0.0917038
65.7,19.4133,18.8132,-3.77323,0.159035,0.0917047
65.8,19.4705,18.0684,-8.81683,0.159035,0.0917043
65.9,18.6448,16.6133,-12.7741,0.159035,0.0917041
66,17.0726,14.7,-14.9187,0.159035,0.0917039
66.1,15.0225,12.6907,-14.6626,0.159034,0.0917038
66.2,12.8787,10.9062,-12.4032,0.159035,0.0917047
66.3,10.9805,9.46307,-9.54147,0.159035,0.0917043
66.4,9.44988,8.31014,-7.16665,0.159035,0.0917041
66.5,8.23123,7.36273,-5.46106,0.159035,0.0917039
66.6,7.23374,6.62363,-3.83639,0.159034,0.0917038
66.7,6.45944,6.2505,-1.31382,0.159035,0.0917047
66.8,6.07428,6.50711,2.72158,0.159035,0.0917043
66.9,6.35585,7.61555,7.92088,0.159035,0.0917041
67,7.53693,9.66851,13.4033,0.159035,0.0917039
67.1,9.7128,12.6224,18.2953,0.159034,0.0917038
67.2,12.8345,16.3184,21.907,0.159035,0.0917047
67.3,16.7314,20.5097,23.7576,0.159035,0.0917043
67.4,21.1405,24.8865,23.5544,0.159035,0.0917041
67.5,25.7333,29.1023,21.184,0.159035,0.0917039
67.6,30.1434,32.802,16.7174,0.159034,0.0917038
67.7,33.9965,35.6521,10.4105,0.159035,0.0917047
67.8,36.942,37.3631,2.64784,0.159035,0.0917043
67.9,38.6772,37.7156,-6.04671,0.159035,0.0917041
68,38.9742,36.584,-15.0296,0.159035,0.0917039
68.1,37.7049,33.9593,-23.5517,0.159034,0.0917038
68.2,34.8643,30.0124,-30.5083,0.159035,0.0917047
68.3,30.6375,25.4252,-32.7748,0.159035,0.0917043
68.4,25.7497,21.8433,-24.5634,0.159035,0.0917041
68.5,21.9426,19.8674,-13.0487,0.159035,0.0917039
68.6,19.8471,19.2442,-3.79059,0.159034,0.0917038
68.7,19.1891,19.5433,2.22731,0.159035,0.0917047
68.8,19.5086,20.3001,4.97661,0.159035,0.0917043
68.9,20.311,21.0658,4.74591,0.159035,0.0917041
69,21.1203,21.4437,2.03402,0.159035,0.0917039
69.1,21.5169,21.1115,-2.54872,0.159034,0.0917038
69.2,21.1613,19.8414,-8.29927,0.159035,0.0917047
69.3,19.815,17.5102,-14.493,0.159035,0.0917043
69.4,17.3509,14.1049,-20.4108,0.159035,0.0917041
69.5,13.7584,9.87864,-24.3959,0.159035,0.0917039
69.6,9.30849,7.30015,-12.6283,0.159034,0.0917038
69.7,6.61414,6.18623,-2.69061,0.159035,0.0917047
69.8,5.4756,6.14883,4.23322,0.159035,0.0917043
69.9,5.47702,6.77464,8.15933,0.159035,0.0917041
70,6.17765,7.6551,9.29015,0.159035,0.0917039
70.1,7.14331,8.41345,7.98659,0.159034,0.0917038
70.2,7.97486,8.7309,4.75388,0.159035,0.0917047
70.3,8.33593,8.368,0.201653,0.159035,0.0917043
70.4,7.97489,7.19646,-4.89471,0.159035,0.0917041
70.5,6.75847,5.27852,-9.30582,0.159035,0.0917039
70.6,4.75518,3.24847,-9.47413,0.159034,0.0917038
70.7,2.63821,2.15617,-3.03103,0.159035,0.0917047
70.8,1.51816,2.18813,4.21274,0.159035,0.0917043
70.9,1.58875,3.15087,9.82245,0.159035,0.0917041
71,2.64156,4.75291,13.2761,0.159035,0.0917039
71.1,4.36535,6.68067,14.5586,0.159034,0.0917038
71.2,6.4266,8.63297,13.8735,0.159035,0.0917047
71.3,8.50614,10.3483,11.5836,0.159035,0.0917043
71.4,10.3277,11.6283,8.17768,0.159035,0.0917041
71.5,11.6827,12.3531,4.21552,0.159035,0.0917039
71.6,12.4461,12.4911,0.282772,0.159034,0.0917038
71.7,12.5867,12.0994,-3.06411,0.159035,0.0917047
71.8,12.167,11.3066,-5.40961,0.159035,0.0917043
71.9,11.3246,10.2696,-6.63348,0.159035,0.0917041
72,10.2267,9.10921,-7.02685,0.159035,0.0917039
72.1,9.00187,7.8638,-7.15609,0.159034,0.0917038
72.2,7.69083,6.49131,-7.54249,0.159035,0.0917047
72.3,6.24918,4.92253,-8.34186,0.159035,0.0917043
72.4,4.60391,3.1706,-9.0125,0.159035,0.0917041
72.5,2.76933,1.56087,-7.59874,0.159035,0.0917039
72.6,1.08991,0.648065,-2.77832,0.159034,0.0917038
72.7,0.151595,0.668384,3.24952,0.159035,0.0917047
72.8,0.201751,1.6,8.79207,0.159035,0.0917043
72.9,1.21399,3.29334,13.0748,0.159035,0.0917041
73,3.02723,5.52186,15.6861,0.159035,0.0917039
73.1,5.39959,8.01009,16.4146,0.159034,0.0917038
73.2,8.03835,10.4596,15.2246,0.159035,0.0917047
73.3,10.6275,12.573,12.233,0.159035,0.0917043
73.4,12.853,14.0805,7.71844,0.159035,0.0917041
73.5,14.4313,14.7646,2.09573,0.159035,0.0917039
73.6,15.1347,14.4948,-4.02345,0.159034,0.0917038
73.7,14.828,13.2797,-9.73576,0.159035,0.0917047
73.8,13.5236,11.4208,-13.2219,0.159035,0.0917043
73.9,11.5435,9.75848,-11.2238,0.159035,0.0917041
74,9.77818,9.05202,-4.56609,0.159035,0.0917039
74.1,9.02985,9.41128,2.3984,0.159034,0.0917038
74.2,9.41111,10.6325,7.6801,0.159035,0.0917047
74.3,10.7028,12.4008,10.6771,0.159035,0.0917043
74.4,12.569,14.3643,11.2888,0.159035,0.0917041
74.5,14.636,16.1766,9.68733,0.159035,0.0917039
74.6,16.5371,17.5272,6.22543,0.159034,0.0917038
74.7,17.9448,18.1695,1.4126,0.159035,0.0917047
74.8,18.6,17.9418,-4.13896,0.159035,0.0917043
74.9,18.3344,16.7965,-9.67003,0.159035,0.0917041
75,17.1005,14.8518,-14.1395,0.159035,0.0917039
75.1,15.0261,12.5233,-15.7374,0.159034,0.0917038
75.2,12.5533,10.5542,-12.5697,0.159035,0.0917047
75.3,10.4689,9.38679,-6.80427,0.159035,0.0917043
75.4,9.23908,8.97938,-1.63302,0.159035,0.0917041
75.5,8.81669,9.09394,1.74333,0.159035,0.0917039
75.6,8.94725,9.43903,3.09232,0.159034,0.0917038
75.7,9.32068,9.74297,2.65533,0.159035,0.0917047
75.8,9.64898,9.80041,0.952149,0.159035,0.0917043
75.9,9.71515,9.52226,-1.21288,0.159035,0.0917041
76,9.42588,8.99581,-2.7043,0.159035,0.0917039
76.1,8.87463,8.50494,-2.32457,0.159034,0.0917038
76.2,8.36243,8.40613,0.274759,0.159035,0.0917047
76.3,8.26615,8.91769,4.0968,0.159035,0.0917043
76.4,8.81528,10.0489,7.75702,0.159035,0.0917041
76.5,10.0176,11.6558,10.3009,0.159035,0.0917039
76.6,11.719,13.506,11.2362,0.159034,0.0917038
76.7,13.6722,15.3279,10.4106,0.159035,0.0917047
76.8,15.5896,16.8497,7.92353,0.159035,0.0917043
76.9,17.184,17.8283,4.05118,0.159035,0.0917041
77,18.1998,18.0754,-0.782364,0.159035,0.0917039
77.1,18.4397,17.4772,-6.05218,0.159034,0.0917038
77.2,17.7861,16.0176,-11.12,0.159035,0.0917047
77.3,16.2245,13.8173,-15.1359,0.159035,0.0917043
77.4,13.8854,11.2571,-16.5262,0.159035,0.0917041
77.5,11.1737,9.04084,-13.411,0.159035,0.0917039
77.6,8.83437,7.57726,-7.90461,0.159034,0.0917038
77.7,7.29828,6.8015,-3.12374,0.159035,0.0917047
77.8,6.49389,6.4726,-0.133841,0.159035,0.0917043
77.9,6.16377,6.30915,0.914166,0.159035,0.0917041
78,6.0087,6.04441,0.224554,0.159035,0.0917039
78.1,5.74602,5.45924,-1.80326,0.159034,0.0917038
78.2,5.14429,4.41083,-4.61195,0.159035,0.0917047
78.3,4.05361,2.88833,-7.32714,0.159035,0.0917043
78.4,2.46392,1.20185,-7.93583,0.159035,0.0917041
78.5,0.70466,0.0534832,-4.09456,0.159035,0.0917039
78.6,-0.481252,-0.256218,1.415,0.159034,0.0917038
78.7,-0.778018,0.196649,6.12862,0.159035,0.0917047
78.8,-0.268909,1.22156,9.37195,0.159035,0.0917043
78.9,0.841944,2.59299,11.0104,0.159035,0.0917041
79,2.31434,4.09052,11.1685,0.159035,0.0917039
79.1,3.91429,5.52794,10.1465,0.159034,0.0917038
79.2,5.44475,6.77777,8.38191,0.159035,0.0917047
79.3,6.77145,7.79115,6.41181,0.159035,0.0917043
79.4,7.84363,8.60267,4.77278,0.159035,0.0917041
79.5,8.69892,9.31269,3.85935,0.159035,0.0917039
79.6,9.44433,10.0394,3.74152,0.159034,0.0917038
79.7,10.2053,10.8588,4.10905,0.159035,0.0917047
79.8,11.0624,11.7722,4.4628,0.159035,0.0917043
79.9,12.0167,12.7033,4.31721,0.159035,0.0917041
80,12.9875,13.5212,3.35588,0.159035,0.0917039
80.1,13.8361,14.0681,1.4587,0.159034,0.0917038
80.2,14.3964,14.1884,-1.30787,0.159035,0.0917047
80.3,14.5047,13.7541,-4.71982,0.159035,0.0917043
80.4,14.0271,12.6882,-8.41887,0.159035,0.0917041
80.5,12.884,10.9899,-11.9099,0.159035,0.0917039
80.6,11.0765,8.79497,-14.3464,0.159034,0.0917038
80.7,8.75001,6.54302,-13.8773,0.159035,0.0917047
80.8,6.3708,4.85128,-9.55461,0.159035,0.0917043
80.9,4.59145,3.8794,-4.47732,0.159035,0.0917041
81,3.5785,3.48861,-0.565245,0.159035,0.0917039
81.1,3.18253,3.46049,1.74781,0.159034,0.0917038
81.2,3.17042,3.57508,2.54445,0.159035,0.0917047
81.3,3.30836,3.65821,2.19983,0.159035,0.0917043
81.4,3.41167,3.63057,1.37646,0.159035,0.0917041
81.5,3.39665,3.55389,0.988705,0.159035,0.0917039
81.6,3.32903,3.64114,1.96249,0.159034,0.0917038
81.7,3.43426,4.15448,4.52869,0.159035,0.0917047
81.8,3.98915,5.25873,7.98301,0.159035,0.0917043
81.9,5.16661,6.97152,11.3491,0.159035,0.0917041
82,6.98347,9.19019,13.8757,0.159035,0.0917039
82.1,9.32938,11.728,15.0823,0.159034,0.0917038
82.2,12.0055,14.3504,14.7446,0.159035,0.0917047
82.3,14.7631,16.8011,12.8147,0.159035,0.0917043
82.4,17.3313,18.8313,9.43153,0.159035,0.0917041
82.5,19.448,20.2203,4.85629,0.159035,0.0917039
82.6,20.8816,20.7998,-0.514002,0.159034,0.0917038
82.7,21.4564,20.4802,-6.13827,0.159035,0.0917047
82.8,21.0805,19.2915,-11.2489,0.159035,0.0917043
82.9,19.7886,17.4706,-14.5753,0.159035,0.0917041
83,17.8341,15.5835,-14.1511,0.159035,0.0917039
83.1,15.8172,14.3263,-9.37457,0.159034,0.0917038
83.2,14.474,14.0403,-2.72749,0.159035,0.0917047
83.3,14.163,14.7165,3.48061,0.159035,0.0917043
83.4,14.8711,16.1778,8.2163,0.159035,0.0917041
83.5,16.4077,18.1798,11.1429,0.159035,0.0917039
83.6,18.512,20.4597,12.247,0.159034,0.0917038
83.7,20.9042,22.7651,11.7011,0.159035,0.0917047
83.8,23.3168,24.8755,9.80129,0.159035,0.0917043
83.9,25.5172,26.6134,6.89305,0.159035,0.0917041
84,27.3182,27.8573,3.38924,0.159035,0.0917039
84.1,28.5932,28.5449,-0.303497,0.159034,0.0917038
84.2,29.2781,28.6756,-3.78862,0.159035,0.0917047
84.3,29.374,28.3027,-6.73573,0.159035,0.0917043
84.4,28.9394,27.5244,-8.89743,0.159035,0.0917041
84.5,28.0794,26.4619,-10.1708,0.159035,0.0917039
84.6,26.9237,25.2323,-10.6353,0.159034,0.0917038
84.7,25.5965,23.9242,-10.5153,0.159035,0.0917047
84.8,24.192,22.5823,-10.1221,0.159035,0.0917043
84.9,22.7573,21.2044,-9.76448,0.159035,0.0917041
85,21.2898,19.7583,-9.6301,0.159035,0.0917039
85.1,19.7554,18.1971,-9.79867,0.159034,0.0917038
85.2,18.1044,16.4831,-10.1941,0.159035,0.0917047
85.3,16.2969,14.6081,-10.6189,0.159035,0.0917043
85.4,14.3246,12.6218,-10.7069,0.159035,0.0917041
85.5,12.24,10.651,-9.99153,0.159035,0.0917039
85.6,10.1776,8.8899,-8.0971,0.159034,0.0917038
85.7,8.34221,7.52197,-5.15757,0.159035,0.0917047
85.8,6.92702,6.63751,-1.82046,0.159035,0.0917043
85.9,6.02587,6.21601,1.19563,0.159035,0.0917041
86,5.61534,6.15791,3.41166,0.159035,0.0917039
86.1,5.58852,6.31793,4.58651,0.159034,0.0917038
86.2,5.79056,6.52958,4.64691,0.159035,0.0917047
86.3,6.04486,6.63049,3.68237,0.159035,0.0917043
86.4,6.17954,6.47781,1.87553,0.159035,0.0917041
86.5,6.04406,5.97163,-0.455431,0.159035,0.0917039
86.6,5.53371,5.0825,-2.83715,0.159034,0.0917038
86.7,4.61852,3.89933,-4.5222,0.159035,0.0917047
86.8,3.39392,2.68945,-4.42963,0.159035,0.0917043
86.9,2.14342,1.82612,-1.99514,0.159035,0.0917041
87,1.26179,1.53437,1.71399,0.159035,0.0917039
87.1,0.98576,1.82519,5.27829,0.159034,0.0917038
87.2,1.32494,2.57794,7.87875,0.159035,0.0917047
87.3,2.14998,3.61156,9.19029,0.159035,0.0917043
87.4,3.26788,4.72214,9.14429,0.159035,0.0917041
87.5,4.46231,5.71148,7.85469,0.159035,0.0917039
87.6,5.52368,6.40626,5.54958,0.159034,0.0917038
87.7,6.26934,6.67758,2.56701,0.159035,0.0917047
87.8,6.56422,6.45367,-0.695152,0.159035,0.0917043
87.9,6.33393,5.7357,-3.76163,0.159035,0.0917041
88,5.58146,4.60986,-6.10938,0.159035,0.0917039
88.1,4.3996,3.24977,-7.23009,0.159034,0.0917038
88.2,2.97318,1.87312,-6.91707,0.159035,0.0917047
88.3,1.53313,0.616607,-5.76303,0.159035,0.0917043
88.4,0.223765,-0.533811,-4.76359,0.159035,0.0917041
88.5,-0.970336,-1.66396,-4.36144,0.159035,0.0917039
88.6,-2.14048,-2.74706,-3.81419,0.159034,0.0917038
88.7,-3.2586,-3.4094,-0.948189,0.159035,0.0917047
88.8,-3.92959,-3.20443,4.55978,0.159035,0.0917043
88.9,-3.6828,-1.90848,11.1568,0.159035,0.0917041
89,-2.28455,0.544405,17.7883,0.159035,0.0917039
89.1,0.331461,4.11035,23.7614,0.159034,0.0917038
89.2,4.1153,8.65495,28.5449,0.159035,0.0917047
89.3,8.92167,13.9643,31.7075,0.159035,0.0917043
89.4,14.5218,19.7578,32.9239,0.159035,0.0917041
89.5,20.6172,25.7036,31.9827,0.159035,0.0917039
89.6,26.8563,31.4436,28.8449,0.159034,0.0917038
89.7,32.8609,36.6143,23.6008,0.159035,0.0917047
89.8,38.2479,40.871,16.4936,0.159035,0.0917043
89.9,42.6559,43.9144,7.91385,0.159035,0.0917041
90,45.7719,45.5089,-1.65379,0.159035,0.0917039
90.1,47.3512,45.5031,-11.6208,0.159034,0.0917038
90.2,47.2389,43.8426,-21.356,0.159035,0.0917047
90.3,45.3825,40.5712,-30.2529,0.159035,0.0917043
90.4,41.8337,35.8389,-37.6946,0.159035,0.0917041
90.5,36.7557,29.9159,-43.0083,0.159035,0.0917039
90.6,30.4383,24.5453,-37.0547,0.159034,0.0917038
90.7,24.7279,20.9862,-23.5276,0.159035,0.0917047
90.8,20.9531,18.7685,-13.7361,0.159035,0.0917043
90.9,18.6094,17.3878,-7.68137,0.159035,0.0917041
91,17.1582,16.3623,-5.00462,0.159035,0.0917039
91.1,16.0869,15.2642,-5.17291,0.159034,0.0917038
91.2,14.9413,13.7455,-7.51893,0.159035,0.0917047
91.3,13.3537,11.5643,-11.2516,0.159035,0.0917043
91.4,11.0692,8.66133,-15.1408,0.159035,0.0917041
91.5,8.02746,5.76524,-14.2247,0.159035,0.0917039
91.6,5.00093,4.21699,-4.92935,0.159034,0.0917038
91.7,3.40741,4.08447,4.25729,0.159035,0.0917047
91.8,3.31399,5.11171,11.3039,0.159035,0.0917043
91.9,4.44489,6.95145,15.7611,0.159035,0.0917041
92,6.42916,9.21902,17.5424,0.159035,0.0917039
92.1,8.8576,11.5241,16.7671,0.159034,0.0917038
92.2,11.3165,13.5007,13.7342,0.159035,0.0917047
