time,measured_position,estimated_position, error, K1, K2, estimated_velocity
85.1,21.3867,20.8325,2.77109,0.8,0.2,-0.54551
85.2,23.4468,22.9131,2.66892,0.8,0.2,-0.011726
85.3,25.093,24.6567,2.18108,0.8,0.2,0.42449
85.4,26.2407,25.9324,1.54146,0.8,0.2,0.732781
85.5,26.9087,26.7281,0.903017,0.8,0.2,0.913385
85.6,27.1793,27.1073,0.359882,0.8,0.2,0.985361
85.7,27.1712,27.1782,-0.0346107,0.8,0.2,0.978439
85.8,27.0191,27.0705,-0.256905,0.8,0.2,0.927058
85.9,26.8556,26.9171,-0.307556,0.8,0.2,0.865547
86,26.7944,26.8363,-0.209286,0.8,0.2,0.82369
86.1,26.9119,26.9132,-0.00672913,0.8,0.2,0.822344
86.2,27.2313,27.1842,0.235853,0.8,0.2,0.869515
86.3,27.7134,27.6249,0.442255,0.8,0.2,0.957966
86.4,28.2584,28.1508,0.537651,0.8,0.2,1.0655
86.5,28.7208,28.6282,0.46347,0.8,0.2,1.15819
86.6,28.9323,28.8946,0.188278,0.8,0.2,1.19585
86.7,28.7269,28.7843,-0.287317,0.8,0.2,1.13838
86.8,27.9672,28.1534,-0.93099,0.8,0.2,0.952184
86.9,26.5672,26.9035,-1.68136,0.8,0.2,0.615912
87,24.5142,25.0044,-2.4509,0.8,0.2,0.125731
87.1,21.8905,22.5158,-3.12648,0.8,0.2,-0.499564
87.2,18.9019,19.6147,-3.56394,0.8,0.2,-1.21235
87.3,15.9193,16.6342,-3.57409,0.8,0.2,-1.92717
87.4,13.5198,14.1041,-2.92164,0.8,0.2,-2.5115
87.5,12.3758,12.6712,-1.47721,0.8,0.2,-2.80694
87.6,12.7397,12.6698,0.349147,0.8,0.2,-2.73711
87.7,14.0663,13.7323,1.67018,0.8,0.2,-2.40307
87.8,15.504,15.1016,2.01204,0.8,0.2,-2.00067
87.9,16.3914,16.0934,1.48983,0.8,0.2,-1.7027
88,16.323,16.2431,0.399918,0.8,0.2,-1.62272
88.1,15.0973,15.294,-0.983477,0.8,0.2,-1.81941
88.2,12.6932,13.177,-2.41885,0.8,0.2,-2.30318
88.3,9.32674,10.0507,-3.61992,0.8,0.2,-3.02717
88.4,5.89631,6.66665,-3.8517,0.8,0.2,-3.7975
88.5,5.84383,5.93245,-0.443076,0.8,0.2,-3.88612
88.6,10.3211,9.36567,4.77729,0.8,0.2,-2.93066
88.7,16.0519,14.656,6.97933,0.8,0.2,-1.5348
88.8,21.775,20.3205,7.27246,0.8,0.2,-0.0803053
88.9,26.9239,25.6016,6.61135,0.8,0.2,1.24196
89,31.1071,30.0308,5.38133,0.8,0.2,2.31823
89.1,34.0463,33.2896,3.78365,0.8,0.2,3.07496
89.2,35.5833,35.1861,1.98624,0.8,0.2,3.47221
89.3,35.7023,35.6685,0.169014,0.8,0.2,3.50601
89.4,34.5572,34.8496,-1.46189,0.8,0.2,3.21363
89.5,32.5056,33.0387,-2.66531,0.8,0.2,2.68057
89.6,30.143,30.7758,-3.16373,0.8,0.2,2.04782
89.7,28.291,28.8289,-2.68956,0.8,0.2,1.50991
89.8,27.8052,28.0402,-1.17468,0.8,0.2,1.27497
89.9,29.1282,28.9361,0.960552,0.8,0.2,1.46709
90,31.9782,31.3991,2.8954,0.8,0.2,2.04617
90.1,35.5945,34.7963,3.99076,0.8,0.2,2.84432
90.2,39.1735,38.355,4.0927,0.8,0.2,3.66286
90.3,42.0823,41.4101,3.36107,0.8,0.2,4.33507
90.4,43.892,43.4823,2.04837,0.8,0.2,4.74475
90.5,44.3576,44.2774,0.40086,0.8,0.2,4.82492
90.6,43.3948,43.6678,-1.36515,0.8,0.2,4.55189
90.7,41.0593,41.6721,-3.0637,0.8,0.2,3.93915
90.8,37.5305,38.4376,-4.53547,0.8,0.2,3.03206
90.9,33.0977,34.2263,-5.64313,0.8,0.2,1.90343
91,28.1555,29.4077,-6.26112,0.8,0.2,0.651206
91.1,23.2184,24.4693,-6.25449,0.8,0.2,-0.599692
91.2,18.9584,20.0486,-5.45092,0.8,0.2,-1.68988
91.3,16.1916,16.9292,-3.68794,0.8,0.2,-2.42746
91.4,15.5115,15.7465,-1.175,0.8,0.2,-2.66246
91.5,16.6423,16.4099,1.16203,0.8,0.2,-2.43006
91.6,18.6556,18.1579,2.48874,0.8,0.2,-1.93231
91.7,20.7513,20.1939,2.78664,0.8,0.2,-1.37498
91.8,22.4885,22.0021,2.43204,0.8,0.2,-0.888573
91.9,23.684,23.3299,1.77082,0.8,0.2,-0.534408
92,24.307,24.1009,1.03056,0.8,0.2,-0.328296
92.1,24.4194,24.3491,0.351364,0.8,0.2,-0.258023
92.2,24.1473,24.1825,-0.176016,0.8,0.2,-0.293226
92.3,23.6684,23.7654,-0.484766,0.8,0.2,-0.390179
92.4,23.2051,23.3094,-0.521269,0.8,0.2,-0.494433
92.5,23.0071,23.0576,-0.25284,0.8,0.2,-0.545001
92.6,23.3072,23.2464,0.304035,0.8,0.2,-0.484194
92.7,24.2509,24.0403,1.05291,0.8,0.2,-0.273612
92.8,25.8366,25.4719,1.82373,0.8,0.2,0.091133
92.9,27.9127,27.4264,2.43172,0.8,0.2,0.577476
93,30.2275,29.6788,2.74339,0.8,0.2,1.12616
93.1,32.494,31.9535,2.70251,0.8,0.2,1.66666
93.2,34.4393,33.9755,2.31914,0.8,0.2,2.13049
93.3,35.8381,35.5082,1.64959,0.8,0.2,2.4604
93.4,36.5363,36.3799,0.782066,0.8,0.2,2.61682
93.5,36.4715,36.5055,-0.170071,0.8,0.2,2.5828
93.6,35.6925,35.9068,-1.07125,0.8,0.2,2.36855
93.7,34.3781,34.7312,-1.7655,0.8,0.2,2.01545
93.8,32.8477,33.2647,-2.08511,0.8,0.2,1.59843
93.9,31.5452,31.9211,-1.87929,0.8,0.2,1.22257
94,30.9581,31.1752,-1.08524,0.8,0.2,1.00553
94.1,31.4471,31.4129,0.171442,0.8,0.2,1.03981
94.2,33.0697,32.7592,1.55289,0.8,0.2,1.35039
94.3,35.5528,35.0211,2.65865,0.8,0.2,1.88212
94.4,38.435,37.7899,3.22569,0.8,0.2,2.52726
94.5,41.2328,40.5948,3.1902,0.8,0.2,3.1653
94.6,43.5359,43.011,2.62462,0.8,0.2,3.69022
94.7,45.0391,44.7073,1.65908,0.8,0.2,4.02204
94.8,45.544,45.4571,0.434563,0.8,0.2,4.10895
94.9,44.9511,45.1345,-0.916912,0.8,0.2,3.92557
95,43.2479,43.7037,-2.27915,0.8,0.2,3.46974
95.1,40.4964,41.2073,-3.55427,0.8,0.2,2.75888
95.2,36.8198,37.7524,-4.66343,0.8,0.2,1.8262
95.3,32.3885,33.4978,-5.54652,0.8,0.2,0.716894
95.4,27.4083,28.6405,-6.16126,0.8,0.2,-0.515358
95.5,22.1092,23.4051,-6.4798,0.8,0.2,-1.81132
95.6,16.7412,18.0377,-6.48283,0.8,0.2,-3.10788
95.7,11.5846,12.8131,-6.14232,0.8,0.2,-4.33635
95.8,7.02875,8.09889,-5.35071,0.8,0.2,-5.40649
95.9,4.02829,4.73428,-3.52996,0.8,0.2,-6.11248
96,4.38588,4.33331,0.262835,0.8,0.2,-6.05992
96.1,6.37017,5.8416,2.64284,0.8,0.2,-5.53135
96.2,7.97882,7.44074,2.69039,0.8,0.2,-4.99327
96.3,8.74796,8.38665,1.80653,0.8,0.2,-4.63196
96.4,8.62273,8.48287,0.699265,0.8,0.2,-4.49211
96.5,7.77767,7.82887,-0.256005,0.8,0.2,-4.54331
96.6,6.76021,6.88308,-0.614328,0.8,0.2,-4.66618
96.7,6.74232,6.67714,0.325887,0.8,0.2,-4.601
96.8,8.70772,8.20959,2.49067,0.8,0.2,-4.10286
96.9,12.1915,11.313,4.39217,0.8,0.2,-3.22443
97,16.3469,15.2757,5.35631,0.8,0.2,-2.15317
97.1,20.5892,19.4834,5.52882,0.8,0.2,-1.0474
97.2,24.4984,23.4744,5.11974,0.8,0.2,-0.0234538
97.3,27.7449,26.8903,4.27275,0.8,0.2,0.831097
97.4,30.0756,29.4552,3.10218,0.8,0.2,1.45153
97.5,31.3257,30.9806,1.72535,0.8,0.2,1.7966
97.6,31.4387,31.383,0.278479,0.8,0.2,1.8523
97.7,30.4937,30.7086,-1.07457,0.8,0.2,1.63738
97.8,28.7384,29.1652,-2.13394,0.8,0.2,1.2106
97.9,26.629,27.1604,-2.65728,0.8,0.2,0.67914
98,24.8456,25.3221,-2.38276,0.8,0.2,0.202588
98.1,24.1752,24.4087,-1.16717,0.8,0.2,-0.0308448
98.2,25.1386,24.992,0.733046,0.8,0.2,0.115764
98.3,27.62,27.0967,2.61642,0.8,0.2,0.639049
98.4,30.9892,30.2235,3.82854,0.8,0.2,1.40476
98.5,34.5109,33.6815,4.14695,0.8,0.2,2.23415
98.6,37.5841,36.8483,3.67922,0.8,0.2,2.96999
98.7,39.7921,39.2628,2.64683,0.8,0.2,3.49936
98.8,40.8897,40.6343,1.27702,0.8,0.2,3.75476
98.9,40.7833,40.8286,-0.226463,0.8,0.2,3.70947
99,39.5126,39.85,-1.687,0.8,0.2,3.37207
99.1,37.2305,37.8218,-2.95667,0.8,0.2,2.78073
99.2,34.1793,34.9634,-3.92059,0.8,0.2,1.99662
99.3,30.6587,31.5596,-4.50439,0.8,0.2,1.09574
99.4,26.9844,27.9214,-4.68476,0.8,0.2,0.158787
99.5,23.4359,24.3362,-4.50128,0.8,0.2,-0.74147
99.6,20.1986,21.0113,-4.06346,0.8,0.2,-1.55416
99.7,17.3189,18.0263,-3.53698,0.8,0.2,-2.26156
99.8,14.7103,15.3283,-3.0898,0.8,0.2,-2.87952
99.9,12.2388,12.7991,-2.80154,0.8,0.2,-3.43983
