time,x0,y0,x1,y1,x2,y2,distance
64.7000,2.6466,1.2317,4.4264,-3.4688,6.1869,0.2382,6.1914
64.8000,1.7495,2.3368,1.6668,-2.6887,4.1145,0.6052,4.1588
64.9000,0.4364,2.8863,-1.4970,-1.7531,1.5444,1.0019,1.8410
65.0000,-0.9804,2.7496,-4.4911,-0.8473,-0.9719,1.2636,1.5942
65.1000,-2.1641,1.9591,-6.7553,-0.0863,-2.8928,1.3000,3.1715
65.2000,-2.8333,0.7028,-7.8553,0.4983,-3.7970,1.1071,3.9551
65.3000,-2.8288,-0.7206,-7.5711,0.9448,-3.4719,0.7527,3.5525
65.4000,-2.1518,-1.9726,-5.9432,1.3269,-1.9597,0.3414,1.9892
65.5000,-0.9631,-2.7557,-3.2673,1.7112,0.4486,-0.0302,0.4496
65.6000,0.4545,-2.8835,-0.0364,2.1186,3.2699,-0.3122,3.2848
65.7000,1.7641,-2.3258,3.1559,2.5038,5.9265,-0.5235,5.9495
65.8000,2.6542,-1.2151,5.7319,2.7586,7.8608,-0.7496,7.8965
65.9000,2.9133,0.1845,7.2413,2.7401,8.6474,-1.1152,8.7190
66.0000,2.4797,1.5403,7.4456,2.3160,8.0752,-1.7391,8.2603
66.1000,1.4565,2.5298,6.3577,1.4160,6.1867,-2.6841,6.7439
66.2000,0.0871,2.9179,4.2300,0.0721,3.2649,-3.9165,5.0989
66.3000,-1.3031,2.6121,1.4954,-1.5629,-0.2269,-5.2876,5.2925
66.4000,-2.3835,1.6854,-1.3254,-3.2282,-3.7391,-6.5469,7.5395
66.5000,-2.8971,0.3579,-3.7292,-4.5989,-6.7422,-7.3850,9.9998
66.6000,-2.7220,-1.0547,-5.3265,-5.3534,-8.8237,-7.5003,11.5807
66.7000,-1.8996,-2.2165,-5.9080,-5.2489,-9.7560,-6.6747,11.8208
66.8000,-0.6256,-2.8513,-5.4707,-4.1883,-9.5225,-4.8386,10.6813
66.9000,0.7971,-2.8082,-4.1991,-2.2605,-8.3001,-2.1105,8.5642
67.0000,2.0303,-2.0974,-2.4101,0.2574,-6.4036,1.2020,6.5154
67.1000,2.7808,-0.8879,-0.4755,2.9407,-4.2091,4.6439,6.2675
67.2000,2.8701,0.5327,1.2587,5.2935,-2.0724,7.6902,7.9645
67.3000,2.2770,1.8266,2.5385,6.8460,-0.2629,9.8447,9.8482
67.4000,1.1426,2.6863,3.2399,7.2539,1.0751,10.7401,10.7938
67.5000,-0.2636,2.9072,3.3729,6.3769,1.9273,10.2175,10.3977
67.6000,-1.6071,2.4370,3.0540,4.3176,2.3829,8.3661,8.6988
67.7000,-2.5684,1.3873,2.4577,1.4129,2.5866,5.5146,6.0911
67.8000,-2.9191,0.0078,1.7608,-1.8253,2.6849,2.1730,3.4541
67.9000,-2.5758,-1.3736,1.0958,-4.8060,2.7798,-1.0637,2.9764
68.0000,-1.6200,-2.4284,0.5237,-6.9744,2.9033,-3.6311,4.6491
68.1000,-0.2791,-2.9058,0.0335,-7.9222,3.0178,-5.1054,5.9306
68.2000,1.1282,-2.6923,-0.4346,-7.4693,3.0404,-5.2866,6.0986
68.3000,2.2673,-1.8387,-0.9499,-5.7004,2.8833,-4.2351,5.1234
68.4000,2.8673,-0.5480,-1.5490,-2.9478,2.4960,-2.2559,3.3644
68.5000,2.7855,0.8731,-2.2049,0.2746,1.8974,0.1667,1.9047
68.6000,2.0415,2.0866,-2.8170,3.3741,1.1860,2.4705,2.7404
68.7000,0.8121,2.8039,-3.2270,5.7953,0.5239,4.1305,4.1636
68.8000,-0.6104,2.8546,-3.2585,7.1266,0.0970,4.7642,4.7652
68.9000,-1.8878,2.2266,-2.7703,7.1747,0.0618,4.2049,4.2053
69.0000,-2.7163,1.0692,-1.7083,5.9933,0.4922,2.5294,2.5769
69.1000,-2.8990,-0.3424,-0.1432,3.8609,1.3418,0.0352,1.3422
69.2000,-2.3924,-1.6726,1.7213,1.2151,2.4340,-2.8262,3.7298
69.3000,-1.3170,-2.6052,3.5726,-1.4415,3.4857,-5.5443,6.5490
69.4000,0.0715,-2.9183,5.0451,-3.6434,4.1621,-7.6510,8.7098
69.5000,1.4430,-2.5375,5.7968,-5.0489,4.1514,-8.8082,9.7375
69.6000,2.4715,-1.5535,5.5894,-5.4956,3.2443,-8.8632,9.4384
69.7000,2.9123,-0.2001,4.3533,-5.0152,1.3980,-7.8625,7.9859
69.8000,2.6607,1.2009,2.2207,-3.8060,-1.2317,-6.0242,6.1488
69.9000,1.7765,2.3164,-0.4821,-2.1737,-4.3001,-3.6783,5.6586
70.0000,0.4699,2.8811,-3.2878,-0.4569,-7.3254,-1.1903,7.4215
70.1000,-0.9484,2.7608,-5.6734,1.0472,-9.7766,1.1130,9.8398
70.2000,-2.1412,1.9841,-7.1650,2.1374,-11.1771,2.9998,11.5727
70.3000,-2.8249,0.7357,-7.4367,2.7342,-11.2044,4.3603,12.0230
70.4000,-2.8370,-0.6877,-6.3841,2.8732,-9.7637,5.2010,11.0626
70.5000,-2.1745,-1.9475,-4.1551,2.6719,-7.0175,5.6125,8.9859
70.6000,-0.9950,-2.7443,-1.1289,2.2801,-3.3648,5.7211,6.6372
70.7000,0.4210,-2.8886,2.1529,1.8297,0.6288,5.6399,5.6748
70.8000,1.7370,-2.3461,5.0895,1.3986,4.3355,5.4324,6.9503
70.9000,2.6400,-1.2458,7.1388,0.9954,7.1835,5.0988,8.8091
71.0000,2.9153,0.1507,7.9238,0.5712,8.7656,4.5877,9.8936
71.1000,2.4974,1.5114,7.3070,0.0518,8.9138,3.8278,9.7009
71.2000,1.4858,2.5127,5.4158,-0.6205,7.7263,2.7710,8.2081
71.3000,0.1209,2.9166,2.6153,-1.4469,5.5412,1.4306,5.7229
71.4000,-1.2727,2.6271,-0.5669,-2.3493,2.8627,-0.0957,2.8643
71.5000,-2.3638,1.7129,-3.5463,-3.1721,0.2560,-1.6285,1.6485
71.6000,-2.8928,0.3915,-5.7965,-3.7111,-1.7666,-2.9363,3.4267
71.7000,-2.7340,-1.0230,-6.9480,-3.7626,-2.8443,-3.7862,4.7356
71.8000,-1.9252,-2.1943,-6.8531,-3.1832,-2.8324,-4.0044,4.9049
71.9000,-0.6587,-2.8439,-5.6033,-1.9422,-1.8190,-3.5296,3.9707
72.0000,0.7645,-2.8173,-3.4972,-0.1526,-0.0939,-2.4456,2.4474
72.1000,2.0059,-2.1208,-0.9698,1.9298,1.9226,-0.9812,2.1585
72.2000,2.7703,-0.9201,1.5017,3.9433,3.7728,0.5253,3.8092
72.3000,2.8761,0.4993,3.4940,5.4874,5.0571,1.6930,5.3330
72.4000,2.2981,1.8001,4.7151,6.2069,5.5105,2.1811,5.9265
72.5000,1.1737,2.6728,5.0478,5.8750,5.0451,1.7713,5.3470
72.6000,-0.2298,2.9101,4.5532,4.4544,3.7526,0.4296,3.7771
72.7000,-1.5787,2.4555,3.4365,2.1234,1.8686,-1.6689,2.5053
72.8000,-2.5522,1.4170,1.9855,-0.7444,-0.2899,-4.1594,4.1695
72.9000,-2.9189,0.0417,0.4993,-3.6432,-2.3968,-6.5506,6.9753
73.0000,-2.5916,-1.3436,-0.7766,-6.0306,-4.1828,-8.3193,9.3117
73.1000,-1.6481,-2.4094,-1.6932,-7.4354,-5.4794,-9.0180,10.5521
73.2000,-0.3128,-2.9023,-2.2115,-7.5561,-6.2332,-8.3722,10.4377
73.3000,1.0969,-2.7052,-2.3868,-6.3282,-6.4905,-6.3467,9.0778
73.4000,2.2458,-1.8649,-2.3300,-3.9445,-6.3589,-3.1646,7.1028
73.5000,2.8607,-0.5812,-2.1596,-0.8232,-5.9600,0.7253,6.0039
73.6000,2.7955,0.8407,-1.9591,2.4706,-5.3858,4.7285,7.1670
73.7000,2.0656,2.0627,-1.7504,5.3338,-4.6726,8.2150,9.4509
73.8000,0.8446,2.7943,-1.4930,7.2438,-3.7991,10.6383,11.2963
73.9000,-0.5772,2.8615,-1.1055,7.8598,-2.7075,11.6379,11.9487
74.0000,-1.8618,2.2484,-0.5061,7.0882,-1.3428,11.1057,11.1866
74.1000,-2.7037,1.1006,0.3442,5.0972,0.3047,9.2007,9.2058
74.2000,-2.9028,-0.3088,1.4060,2.2790,2.1652,6.3119,6.6730
74.3000,-2.4117,-1.6448,2.5483,-0.8319,4.0773,2.9763,5.0480
74.4000,-1.3472,-2.5897,3.5622,-3.6668,5.8025,-0.2286,5.8070
74.5000,0.0376,-2.9189,4.2017,-5.7336,7.0679,-2.7967,7.6011
74.6000,1.4135,-2.5541,4.2431,-6.7081,7.6257,-4.3846,8.7963
74.7000,2.4533,-1.5821,3.5480,-6.4875,7.3179,-4.8662,8.7881
74.8000,2.9098,-0.2339,2.1148,-5.1967,6.1279,-4.3394,7.5088
74.9000,2.6744,1.1700,0.1021,-3.1481,4.2054,-3.0875,5.2171
75.0000,1.8032,2.2956,-2.1824,-0.7666,1.8543,-1.5051,2.3883
75.1000,0.5033,2.8754,-4.3317,1.5023,-0.5156,-0.0071,0.5157
75.2000,-0.9163,2.7716,-5.9165,3.2819,-2.4668,1.0593,2.6846
75.3000,-2.1181,2.0088,-6.5760,4.3303,-3.6244,1.4793,3.9146
75.4000,-2.8162,0.7684,-6.1010,4.5726,-3.7602,1.2020,3.9477
75.5000,-2.8448,-0.6547,-4.4917,4.0939,-2.8511,0.3325,2.8704
75.6000,-2.1970,-1.9222,-1.9730,3.0990,-1.0951,-0.9097,1.4237
75.7000,-1.0268,-2.7326,1.0363,1.8506,1.1180,-2.2523,2.5145
75.8000,0.3875,-2.8933,3.9979,0.6034,3.2801,-3.4370,4.7511
75.9000,1.7096,-2.3661,6.3565,-0.4507,4.8667,-4.2744,6.4773
76.0000,2.6253,-1.2764,7.6511,-1.2132,5.4462,-4.6742,7.1770
76.1000,2.9168,0.1169,7.6103,-1.6812,4.7745,-4.6474,6.6629
76.2000,2.5148,1.4823,6.2120,-1.9226,2.8534,-4.2807,5.1445
76.3000,1.5149,2.4953,3.6925,-2.0346,-0.0604,-3.6946,3.6950
76.4000,0.1548,2.9150,0.5048,-2.0989,-3.4993,-2.9974,4.6076
76.5000,-1.2422,2.6417,-2.7693,-2.1469,-6.8717,-2.2495,7.2305
76.6000,-2.3437,1.7402,-5.5319,-2.1453,-9.5760,-1.4483,9.6849
76.7000,-2.8880,0.4250,-7.2862,-2.0078,-11.1175,-0.5376,11.1305
76.8000,-2.7457,-0.9912,-7.7315,-1.6270,-11.2038,0.5601,11.2178
76.9000,-1.9505,-2.1718,-6.8185,-0.9207,-9.7992,1.8999,9.9817
77.0000,-0.6916,-2.8360,-4.7529,0.1251,-7.1282,3.4715,7.9286
77.1000,0.7317,-2.8260,-1.9483,1.4261,-3.6275,5.1705,6.3161
77.2000,1.9811,-2.1440,1.0616,2.7974,0.1426,6.7968,6.7983
77.3000,2.7595,-0.9522,3.7306,3.9792,3.6069,8.0810,8.8495
77.4000,2.8817,0.4659,5.6061,4.6897,6.2824,8.7373,10.7614
77.5000,2.3188,1.7733,6.4109,4.6917,7.8614,8.5305,11.6005
77.6000,1.2046,2.6590,6.0854,3.8592,8.2547,7.3426,11.0478
77.7000,-0.1960,2.9126,4.7828,2.2246,7.5881,5.2197,9.2100
77.8000,-1.5501,2.4736,2.8224,-0.0051,6.1565,2.3873,6.6032
77.9000,-2.5355,1.4465,0.6118,-2.4722,4.3476,-0.7738,4.4159
78.0000,-2.9182,0.0755,-1.4413,-4.7287,2.5534,-3.7892,4.5693
78.1000,-2.6070,-1.3134,-3.0095,-6.3235,1.0917,-6.1787,6.2744
78.2000,-1.6759,-2.3901,-3.9009,-6.8970,0.1501,-7.5525,7.5540
78.3000,-0.3464,-2.8985,-4.0791,-6.2645,-0.2329,-7.6953,7.6988
78.4000,1.0654,-2.7178,-3.6467,-4.4666,-0.1521,-6.6180,6.6197
78.5000,2.2240,-1.8909,-2.8008,-1.7751,0.2086,-4.5650,4.5697
78.6000,2.8538,-0.6144,-1.7728,1.3496,0.6367,-1.9722,2.0724
78.7000,2.8050,0.8082,-0.7686,4.3425,0.9489,0.6155,1.1311
78.8000,2.0894,2.0386,0.0743,6.6432,1.0343,2.6533,2.8478
78.9000,0.8770,2.7843,0.7056,7.8076,0.8714,3.7072,3.8082
79.0000,-0.5440,2.8680,1.1526,7.5992,0.5179,3.5449,3.5825
79.1000,-1.8356,2.2698,1.4889,6.0395,0.0779,2.1860,2.1874
79.2000,-2.6907,1.1320,1.7912,3.4067,-0.3422,-0.0989,0.3562
79.3000,-2.9062,-0.2751,2.0991,0.1829,-0.6753,-2.8409,2.9200
79.4000,-2.4306,-1.6167,2.3897,-3.0403,-0.9197,-5.4668,5.5437
79.5000,-1.3771,-2.5739,2.5762,-5.6777,-1.1419,-7.4143,7.5017
79.6000,0.0037,-2.9191,2.5307,-7.2639,-1.4541,-8.2444,8.3716
79.7000,1.3837,-2.5704,2.1268,-7.5413,-1.9727,-7.7282,7.9760
79.8000,2.4347,-1.6104,1.2887,-6.5042,-2.7688,-5.8903,6.5086
79.9000,2.9069,-0.2676,0.0339,-4.3917,-3.8268,-3.0005,4.8629
80.0000,2.6878,1.1388,-1.5055,-1.6321,-5.0220,0.4833,5.0452
80.1000,1.8298,2.2745,-3.0906,1.2488,-6.1286,4.0077,7.3226
80.2000,0.5366,2.8694,-4.4146,3.7341,-6.8581,7.0310,9.8219
80.3000,-0.8841,2.7821,-5.1655,5.4148,-6.9213,9.1240,11.4521
80.4000,-2.0946,2.0333,-5.1005,6.0615,-6.1014,10.0413,11.7497
80.5000,-2.8071,0.8010,-4.1121,5.6548,-4.3200,9.7532,10.6671
80.6000,-2.8522,-0.6217,-2.2716,4.3709,-1.6786,8.4315,8.5969
80.7000,-2.2191,-1.8965,0.1648,2.5283,1.5362,6.3960,6.5779
80.8000,-1.0585,-2.7205,2.7916,0.5105,4.8889,4.0378,6.3407
80.9000,0.3539,-2.8976,5.1252,-1.3176,7.8684,1.7345,8.0573
81.0000,1.6821,-2.3858,6.6996,-2.6803,9.9839,-0.2200,9.9864
81.1000,2.6103,-1.3067,7.1641,-3.4342,10.8642,-1.6594,10.9902
81.2000,2.9180,0.0830,6.3636,-3.5763,10.3381,-2.5549,10.6492
81.3000,2.5318,1.4530,4.3817,-3.2203,8.4791,-2.9914,8.9913
81.4000,1.5437,2.4776,1.5362,-2.5486,5.5998,-3.1208,6.4107
81.5000,0.1886,2.9131,-1.6753,-1.7547,2.1994,-3.1062,3.8061
81.6000,-1.2114,2.6559,-4.6679,-0.9930,-1.1300,-3.0722,3.2734
81.7000,-2.3234,1.7673,-6.8834,-0.3464,-3.8173,-3.0739,4.9011
81.8000,-2.8829,0.4585,-7.9013,0.1790,-5.4241,-3.0927,6.2438
81.9000,-2.7570,-0.9593,-7.5236,0.6350,-5.7299,-3.0559,6.4939
82.0000,-1.9756,-2.1490,-5.8160,1.0935,-4.7743,-2.8758,5.5735
82.1000,-0.7245,-2.8278,-3.0952,1.6041,-2.8453,-2.4920,3.7822
82.2000,0.6989,-2.8343,0.1333,2.1600,-0.4181,-1.9065,1.9518
82.3000,1.9561,-2.1668,3.2756,2.6831,1.9440,-1.1986,2.2838
82.4000,2.7482,-0.9842,5.7662,3.0351,3.7052,-0.5135,3.7406
82.5000,2.8869,0.4324,7.1763,3.0524,4.4645,-0.0277,4.4646
82.6000,2.3393,1.7462,7.2930,2.5961,4.0341,0.1022,4.0354
82.7000,1.2354,2.6449,6.1527,1.6045,2.4710,-0.2082,2.4798
82.8000,-0.1622,2.9146,4.0228,0.1312,0.0589,-0.9309,0.9328
82.9000,-1.5212,2.4914,1.3394,-1.6413,-2.7554,-1.9122,3.3539
83.0000,-2.5186,1.4759,-1.3872,-3.4213,-5.4565,-2.8908,6.1749
83.1000,-2.9171,0.1094,-3.6750,-4.8593,-7.5634,-3.5476,8.3541
83.2000,-2.6220,-1.2831,-5.1620,-5.6202,-8.7211,-3.5775,9.4264
83.3000,-1.7036,-2.3705,-5.6662,-5.4624,-8.7601,-2.7666,9.1866
83.4000,-0.3801,-2.8943,-5.2046,-4.3035,-7.7153,-1.0574,7.7874
83.5000,1.0338,-2.7300,-3.9700,-2.2570,-5.8015,1.4153,5.9717
83.6000,2.2019,-1.9165,-2.2732,0.3716,-3.3556,4.3300,5.4780
83.7000,2.8464,-0.6474,-0.4667,3.1321,-0.7587,7.2254,7.2652
83.8000,2.8142,0.7756,1.1318,5.5118,1.6414,9.5838,9.7233
83.9000,2.1129,2.0142,2.2993,7.0369,3.5910,10.9320,11.5067
84.0000,0.9092,2.7739,2.9381,7.3724,4.9625,10.9420,12.0148
84.1000,-0.5107,2.8741,3.0736,6.3977,5.7535,9.5055,11.1111
84.2000,-1.8091,2.2910,2.8233,4.2411,6.0565,6.7684,9.0825
84.3000,-2.6774,1.1631,2.3477,1.2638,6.0106,3.1141,6.7694
84.4000,-2.9092,-0.2413,1.7977,-2.0042,5.7505,-0.9016,5.8207
84.5000,-2.4492,-1.5883,1.2733,-4.9655,5.3651,-4.6525,7.1014
84.6000,-1.4069,-2.5577,0.8046,-7.0712,4.8790,-7.5599,8.9976
84.7000,-0.0301,-2.9190,0.3574,-7.9302,4.2591,-9.2019,10.1397
84.8000,1.3538,-2.5862,-0.1375,-7.3861,3.4424,-9.3922,10.0032
84.9000,2.4159,-1.6386,-0.7432,-5.5479,2.3783,-8.2119,8.5493
85.0000,2.9036,-0.3013,-1.4763,-2.7669,1.0675,-5.9871,6.0815
85.1000,2.7009,1.1076,-2.2800,0.4345,-0.4109,-3.2188,3.2449
85.2000,1.8560,2.2531,-3.0211,3.4679,-1.8982,-0.4792,1.9577
85.3000,0.5699,2.8630,-3.5134,5.7937,-3.1794,1.7036,3.6071
85.4000,-0.8517,2.7921,-3.5634,7.0240,-4.0312,2.9471,4.9936
85.5000,-2.0709,2.0574,-3.0272,6.9918,-4.2789,3.0836,5.2742
85.6000,-2.7976,0.8335,-1.8634,5.7721,-3.8511,2.1820,4.4263
85.7000,-2.8592,-0.5885,-0.1665,3.6555,-2.8144,0.5204,2.8621
85.8000,-2.2410,-1.8707,1.8291,1.0783,-1.3779,-1.4820,2.0236
85.9000,-1.0900,-2.7080,3.7817,-1.4714,0.1380,-3.3592,3.3621
86.0000,0.3202,-2.9015,5.3041,-3.5523,1.3628,-4.6955,4.8892
86.1000,1.6543,-2.4052,6.0451,-4.8511,1.9568,-5.2061,5.5617
86.2000,2.5950,-1.3370,5.7715,-5.2321,1.6922,-4.7852,5.0756
86.3000,2.9187,0.0491,4.4315,-4.7440,0.5170,-3.5124,3.5502
86.4000,2.5485,1.4235,2.1835,-3.5893,-1.4169,-1.6201,2.1522
86.5000,1.5724,2.4595,-0.6189,-2.0639,-3.7675,0.5679,3.8101
86.6000,0.2224,2.9107,-3.4850,-0.4831,-6.0617,2.7107,6.6402
86.7000,-1.1805,2.6698,-5.8794,0.8858,-7.7859,4.5198,9.0027
86.8000,-2.3027,1.7942,-7.3283,1.8724,-8.4917,5.8077,10.2877
86.9000,-2.8774,0.4919,-7.5185,2.4213,-7.8945,6.5077,10.2310
87.0000,-2.7680,-0.9272,-6.3679,2.5803,-5.9420,6.6618,8.9268
87.1000,-2.0004,-2.1260,-4.0499,2.4634,-2.8384,6.3842,6.9867
87.2000,-0.7573,-2.8192,-0.9662,2.2026,0.9846,5.8130,5.8958
87.3000,0.6660,-2.8422,2.3271,1.9015,4.9427,5.0636,7.0761
87.4000,1.9308,-2.1894,5.2270,1.6050,8.4076,4.1981,9.3975
87.5000,2.7366,-1.0160,7.2015,1.2921,10.8256,3.2172,11.2935
87.6000,2.8918,0.3989,7.8935,0.8942,11.8228,2.0778,12.0040
87.7000,2.3594,1.7190,7.1902,0.3314,11.2747,0.7283,11.2982
87.8000,1.2660,2.6303,5.2424,-0.4438,9.3261,-0.8487,9.3646
87.9000,-0.1284,2.9163,2.4310,-1.4094,6.3579,-2.6007,6.8693
88.0000,-1.4922,2.5089,-0.7121,-2.4563,2.9083,-4.3885,5.2647
88.1000,-2.5013,1.5050,-3.6107,-3.3972,-0.4352,-5.9965,6.0123
88.2000,-2.9156,0.1432,-5.7577,-4.0022,-3.1483,-7.1695,7.8303
88.3000,-2.6368,-1.2526,-6.8093,-4.0548,-4.8656,-7.6690,9.0823
88.4000,-1.7310,-2.3506,-6.6436,-3.4130,-5.4398,-7.3362,9.1330
88.5000,-0.4136,-2.8897,-5.3712,-2.0620,-4.9533,-6.1444,7.8923
88.6000,1.0021,-2.7418,-3.2989,-0.1411,-3.6829,-4.2268,5.6062
88.7000,2.1795,-1.9420,-0.8564,2.0637,-2.0276,-1.8693,2.7578
88.8000,2.8387,-0.6804,1.4975,4.1635,-0.4161,0.5333,0.6764
88.9000,2.8230,0.7429,3.3663,5.7396,0.7833,2.5508,2.6684
89.0000,2.1361,1.9896,4.4870,6.4321,1.3332,3.8065,4.0332
89.1000,0.9413,2.7632,4.7671,6.0229,1.1630,4.0607,4.2240
89.2000,-0.4773,2.8799,4.2821,4.4955,0.3652,3.2716,3.2920
89.3000,-1.7824,2.3118,3.2372,2.0548,-0.8430,1.6160,1.8226
89.4000,-2.6638,1.1941,1.9058,-0.8992,-2.1819,-0.5362,2.2468
89.5000,-2.9118,-0.2075,0.5611,-3.8409,-3.3779,-2.6900,4.3181
89.6000,-2.4675,-1.5598,-0.5827,-6.2192,-4.2227,-4.3242,6.0440
89.7000,-1.4365,-2.5412,-1.4065,-7.5673,-4.6085,-5.0007,6.8004
89.8000,-0.0640,-2.9184,-1.8930,-7.6000,-4.5347,-4.4597,6.3603
89.9000,1.3237,-2.6018,-2.1055,-6.2764,-4.0861,-2.6824,4.8879
90.0000,2.3967,-1.6665,-2.1474,-3.8143,-3.3914,0.0963,3.3928
90.1000,2.8999,-0.3350,-2.1163,-0.6520,-2.5760,3.4259,4.2863
90.2000,2.7135,1.0762,-2.0648,2.6348,-1.7228,6.7242,6.9414
90.3000,1.8821,2.2314,-1.9824,5.4452,-0.8517,9.3900,9.4286
90.4000,0.6031,2.8562,-1.8007,7.2703,0.0756,10.9199,10.9202
90.5000,-0.8193,2.8018,-1.4222,7.7917,1.1279,11.0068,11.0645
90.6000,-2.0468,2.0813,-0.7636,6.9409,2.3631,9.5988,9.8854
90.7000,-2.7878,0.8660,0.2000,4.9077,3.7839,6.9067,7.8753
90.8000,-2.8658,-0.5553,1.4038,2.0966,5.3080,3.3606,6.2824
90.9000,-2.2626,-1.8445,2.6847,-0.9576,6.7602,-0.4770,6.7770
91.0000,-1.1213,-2.6952,3.8036,-3.6988,7.8947,-4.0198,8.8592
91.1000,0.2865,-2.9051,4.4922,-5.6572,8.4428,-6.7676,10.8205
91.2000,1.6262,-2.4242,4.5177,-6.5354,8.1769,-8.3929,11.7176
91.3000,2.5793,-1.3670,3.7473,-6.2556,6.9754,-8.7892,11.2208
91.4000,2.9191,0.0153,2.1984,-4.9590,4.8722,-8.0720,9.4284
91.5000,2.5649,1.3939,0.0574,-2.9621,2.0749,-6.5357,6.8571
91.6000,1.6008,2.4411,-2.3386,-0.6804,-1.0546,-4.5780,4.6979
91.7000,0.2561,2.9079,-4.5578,1.4627,-4.0562,-2.6103,4.8235
91.8000,-1.1494,2.6833,-6.1567,3.1188,-6.4567,-0.9739,6.5298
91.9000,-2.2817,1.8208,-6.7738,4.0754,-7.8640,0.1192,7.8649
92.0000,-2.8715,0.5253,-6.2128,4.2800,-8.0515,0.6113,8.0747
92.1000,-2.7785,-0.8951,-4.4963,3.8285,-7.0133,0.5873,7.0379
92.2000,-2.0250,-2.1026,-1.8761,2.9214,-4.9753,0.2316,4.9807
92.3000,-0.7899,-2.8102,1.2045,1.8033,-2.3586,-0.2325,2.3701
92.4000,0.6329,-2.8497,4.1907,0.7006,0.2997,-0.6034,0.6738
92.5000,1.9053,-2.2116,6.5230,-0.2269,2.4527,-0.7494,2.5646
92.6000,2.7247,-1.0477,7.7489,-0.9094,3.6547,-0.6304,3.7087
92.7000,2.8962,0.3653,7.6161,-1.3624,3.6543,-0.2926,3.6660
92.8000,2.3792,1.6915,6.1268,-1.6578,2.4487,0.1621,2.4541
92.9000,1.2964,2.6155,3.5416,-1.8814,0.2876,0.6190,0.6825
93.0000,-0.0945,2.9176,0.3304,-2.0905,-2.3752,0.9949,2.5752
93.1000,-1.4630,2.5261,-2.9184,-2.2848,-4.9724,1.2679,5.1315
93.2000,-2.4837,1.5339,-5.6134,-2.3989,-6.9374,1.4854,7.0946
93.3000,-2.9138,0.1771,-7.2751,-2.3212,-7.8184,1.7464,8.0111
93.4000,-2.6511,-1.2219,-7.6268,-1.9321,-7.3688,2.1634,7.6799
93.5000,-1.7581,-2.3303,-6.6442,-1.1521,-5.5947,2.8152,6.2631
93.6000,-0.4471,-2.8847,-4.5522,0.0154,-2.7513,3.7028,4.6130
93.7000,0.9702,-2.7532,-1.7731,1.4583,0.7106,4.7251,4.7782
93.8000,2.1568,-1.9671,1.1636,2.9599,4.2351,5.6814,7.0862
93.9000,2.8307,-0.7133,3.7280,4.2321,7.2700,6.3043,9.6228
94.0000,2.8315,0.7101,5.4924,4.9741,9.3698,6.3180,11.3009
94.1000,2.1591,1.9646,6.2071,4.9439,10.2718,5.5081,11.6554
94.2000,0.9733,2.7521,5.8356,4.0251,9.9325,3.7881,10.6303
94.3000,-0.4438,2.8852,4.5448,2.2718,8.5173,1.2426,8.6075
94.4000,-1.7555,2.3323,2.6536,-0.0807,6.3501,-1.8627,6.6177
94.5000,-2.6497,1.2249,0.5559,-2.6463,3.8354,-5.1132,6.3917
94.6000,-2.9140,-0.1737,-1.3654,-4.9554,1.3718,-8.0129,8.1294
94.7000,-2.4854,-1.5311,-2.8130,-6.5465,-0.7226,-10.0779,10.1038
94.8000,-1.4659,-2.5244,-3.6233,-7.0640,-2.2595,-10.9345,11.1655
94.9000,-0.0979,-2.9175,-3.7798,-6.3389,-3.1947,-10.4007,10.8803
95.0000,1.2934,-2.6170,-3.3920,-4.4360,-3.6080,-8.5341,9.2654
95.1000,2.3772,-1.6942,-2.6488,-1.6536,-3.6575,-5.6313,6.7149
95.2000,2.8958,-0.3686,-1.7596,1.5260,-3.5226,-2.1797,4.1425
95.3000,2.7259,1.0446,-0.9002,4.5251,-3.3502,1.2330,3.5699
95.4000,1.9078,2.2094,-0.1758,6.7834,-3.2192,4.0305,5.1583
95.5000,0.6362,2.8490,0.3898,7.8691,-3.1308,5.7606,6.5565
95.6000,-0.7867,2.8111,0.8390,7.5671,-3.0244,6.1835,6.8836
95.7000,-2.0225,2.1049,1.2452,5.9238,-2.8135,5.3179,6.0163
95.8000,-2.7775,0.8982,1.6699,3.2397,-2.4291,3.4346,4.2068
95.9000,-2.8721,-0.5220,2.1258,0.0107,-1.8572,0.9990,2.1088
96.0000,-2.2838,-1.8181,2.5573,-3.1696,-1.1574,-1.4256,1.8363
96.1000,-1.1525,-2.6820,2.8468,-5.7263,-0.4579,-3.2933,3.3250
96.2000,0.2528,-2.9082,2.8444,-7.2147,0.0760,-4.1855,4.1861
96.3000,1.5980,-2.4429,2.4152,-7.4022,0.2887,-3.8925,3.9031
96.4000,2.5633,-1.3968,1.4905,-6.3072,0.0871,-2.4509,2.4524
96.5000,2.9191,-0.0186,0.1081,-4.1852,-0.5186,-0.1297,0.5346
96.6000,2.5809,1.3640,-1.5706,-1.4693,-1.3967,2.6307,2.9785
96.7000,1.6290,2.4223,-3.2755,1.3232,-2.3076,5.3112,5.7908
96.8000,0.2899,2.9047,-4.6737,3.6953,-2.9489,7.4189,7.9835
96.9000,-1.1182,2.6965,-5.4386,5.2650,-3.0225,8.5820,9.0987
97.0000,-2.2604,1.8471,-5.3262,5.8300,-2.3112,8.6140,8.9186
97.1000,-2.8652,0.5586,-4.2426,5.3923,-0.7438,7.5368,7.5735
