time,predicted_position,filtered_position,position_error,kalman_gain_position,kalman_gain_velocity
92.3,12.5652,13.2726,4.44815,0.159035,0.0917043
92.4,13.2725,13.4981,1.41837,0.159035,0.0917041
92.5,13.511,13.2134,-1.87171,0.159035,0.0917039
92.6,13.2092,12.4192,-4.96745,0.159034,0.0917038
92.7,12.3694,11.2521,-7.02571,0.159035,0.0917047
92.8,11.1379,10.158,-6.16127,0.159035,0.0917043
92.9,9.98733,9.57274,-2.6069,0.159035,0.0917041
93,9.37814,9.5332,0.974977,0.159035,0.0917039
93.1,9.34754,9.91821,3.58833,0.159034,0.0917038
93.2,9.76544,10.5642,5.02247,0.159035,0.0917047
93.3,10.4575,11.3019,5.30968,0.159035,0.0917043
93.4,11.2439,11.9755,4.59982,0.159035,0.0917041
93.5,11.9596,12.4551,3.11529,0.159035,0.0917039
93.6,12.4678,12.6463,1.12249,0.159034,0.0917038
93.7,12.6694,12.4954,-1.09382,0.159035,0.0917047
93.8,12.5084,11.9907,-3.25567,0.159035,0.0917043
93.9,11.9738,11.1599,-5.11755,0.159035,0.0917041
94,11.0962,10.0635,-6.49319,0.159035,0.0917039
94.1,9.94021,8.78171,-7.28458,0.159034,0.0917038
94.2,8.59158,7.40095,-7.48657,0.159035,0.0917047
94.3,7.14217,6.12647,-6.38669,0.159035,0.0917043
94.4,5.80912,5.22245,-3.68895,0.159035,0.0917041
94.5,4.87128,4.73226,-0.874146,0.159035,0.0917039
94.6,4.37307,4.69585,2.0296,0.159034,0.0917038
94.7,4.35525,5.14053,4.93775,0.159035,0.0917047
94.8,4.84523,6.06527,7.6715,0.159035,0.0917043
94.9,5.84032,7.43301,10.0147,0.159035,0.0917041
95,7.2999,9.16949,11.7559,0.159035,0.0917039
95.1,9.14419,11.1666,12.717,0.159034,0.0917038
95.2,11.258,13.2896,12.7745,0.159035,0.0917047
95.3,13.498,15.3861,11.8724,0.159035,0.0917043
95.4,15.7035,17.2985,10.0296,0.159035,0.0917041
95.5,17.7078,18.8753,7.34075,0.159035,0.0917039
95.6,19.3519,19.9835,3.97115,0.159034,0.0917038
95.7,20.4965,20.52,0.147264,0.159035,0.0917047
95.8,21.0343,20.4213,-3.85462,0.159035,0.0917043
95.9,20.9004,19.6736,-7.71394,0.159035,0.0917041
96,20.0819,18.3273,-11.0331,0.159035,0.0917039
96.1,18.6344,16.5519,-13.0944,0.159034,0.0917038
96.2,16.739,14.8156,-12.0944,0.159035,0.0917047
96.3,14.8917,13.6005,-8.11885,0.159035,0.0917043
96.4,13.6022,12.9307,-4.22244,0.159035,0.0917041
96.5,12.8937,12.6563,-1.49229,0.159035,0.0917039
96.6,12.6056,12.5919,-0.0862846,0.159034,0.0917038
96.7,12.5404,12.5562,0.0992165,0.159035,0.0917047
96.8,12.5056,12.3931,-0.70707,0.159035,0.0917043
96.9,12.336,11.9887,-2.18377,0.159035,0.0917041
97,11.9116,11.2917,-3.89781,0.159035,0.0917039
97.1,11.1789,10.3565,-5.171,0.159034,0.0917038
97.2,10.1962,9.42195,-4.86869,0.159035,0.0917047
97.3,9.21703,8.80653,-2.58117,0.159035,0.0917043
97.4,8.57794,8.62207,0.277452,0.159035,0.0917041
97.5,8.39603,8.80915,2.59768,0.159035,0.0917039
97.6,8.60692,9.23759,3.96558,0.159034,0.0917038
97.7,9.07172,9.7528,4.28256,0.159035,0.0917047
97.8,9.62621,10.201,3.61408,0.159035,0.0917043
97.9,10.1075,10.4483,2.14261,0.159035,0.0917041
98,10.3745,10.4003,0.162385,0.159035,0.0917039
98.1,10.328,10.0306,-1.87006,0.159034,0.0917038
98.2,9.94114,9.43885,-3.15839,0.159035,0.0917047
98.3,9.32043,8.91234,-2.56603,0.159035,0.0917043
98.4,8.77039,8.75253,-0.112304,0.159035,0.0917041
98.5,8.60955,9.0568,2.81229,0.159035,0.0917039
98.6,8.93961,9.7735,5.24342,0.159034,0.0917038
98.7,9.70439,10.7818,6.77469,0.159035,0.0917047
98.8,10.7748,11.9313,7.27178,0.159035,0.0917043
98.9,11.991,13.0644,6.74949,0.159035,0.0917041
99,13.186,14.0325,5.32255,0.159035,0.0917039
99.1,14.2029,14.7083,3.17819,0.159034,0.0917038
99.2,14.9079,14.996,0.554335,0.159035,0.0917047
99.3,15.2007,14.838,-2.28052,0.159035,0.0917043
99.4,15.0217,14.2195,-5.04447,0.159035,0.0917041
99.5,14.3569,13.1726,-7.4472,0.159035,0.0917039
99.6,13.2417,11.7892,-9.13374,0.159034,0.0917038
99.7,11.7746,10.2967,-9.29297,0.159035,0.0917047
99.8,10.1969,9.07373,-7.06217,0.159035,0.0917043
99.9,8.90916,8.19635,-4.48212,0.159035,0.0917041
