time, running_average(5), position_error, PI_output, smoothed_output, total_output
89.7,18.4237,-1.54628,-1.92923,-1.46289,3.39211
89.8,19.1055,-1.44365,-1.84104,-1.55742,3.39846
89.9,19.7355,-0.986971,-1.39422,-1.51662,2.91085
90,20.1538,-0.224007,-0.6335,-1.29584,1.92934
90.1,20.2166,0.752968,0.351004,-0.884131,0.533126
90.2,19.8208,1.82973,1.44607,-0.301581,-1.14449
90.3,18.9182,2.88223,2.52738,0.40566,-2.93304
90.4,17.5228,3.77744,3.46037,1.16934,-4.6297
90.5,15.7189,4.36018,4.08671,1.89868,-5.98539
90.6,13.6777,4.42045,4.19119,2.47181,-6.663
90.7,11.6787,3.68251,3.49007,2.72637,-6.21644
90.8,10.0795,2.03958,1.86754,2.51167,-4.37921
90.9,9.17133,-0.033287,-0.205662,1.83233,-1.62667
91,9.07322,-1.79498,-1.9853,0.877925,1.10738
91.1,9.72972,-2.81002,-3.02845,-0.0986684,3.12712
91.2,10.9212,-3.03234,-3.28109,-0.894273,4.17536
91.3,12.3109,-2.67764,-2.95317,-1.409,4.36216
91.4,13.5924,-2.01944,-2.31516,-1.63554,3.95069
91.5,14.5882,-1.25925,-1.56757,-1.61854,3.18611
91.6,15.2316,-0.525052,-0.838614,-1.42356,2.26218
91.7,15.5246,0.105962,-0.206541,-1.11931,1.32585
91.8,15.5093,0.597343,0.290814,-0.766776,0.475962
91.9,15.2461,0.950298,0.653272,-0.411764,-0.241508
92,14.796,1.19914,0.914103,-0.0802974,-0.833805
92.1,14.2057,1.40036,1.12933,0.222108,-1.35143
92.2,13.4987,1.6153,1.36042,0.506688,-1.86711
92.3,12.6726,1.89093,1.65496,0.793755,-2.44871
92.4,11.7057,2.24473,2.03121,1.10312,-3.13432
92.5,10.5687,2.65643,2.46947,1.44471,-3.91418
92.6,9.2444,3.06073,2.90438,1.80963,-4.71401
92.7,7.75604,3.31447,3.19127,2.15504,-5.3463
92.8,6.23828,3.04537,2.95262,2.35443,-5.30705
92.9,5.02908,1.61414,1.53753,2.1502,-3.68773
93,4.43326,-0.499938,-0.581547,1.46727,-0.885719
93.1,4.55747,-2.24726,-2.35135,0.512614,1.83873
93.2,5.38679,-3.20138,-3.33748,-0.449909,3.78739
93.3,6.76535,-3.32034,-3.48964,-1.20984,4.69948
93.4,8.3196,-2.86661,-3.06458,-1.67353,4.7381
93.5,9.69907,-2.13149,-2.35077,-1.84284,4.1936
93.6,10.7392,-1.26635,-1.4983,-1.7567,3.255
93.7,11.3706,-0.374449,-0.610137,-1.47006,2.0802
93.8,11.5798,0.448193,0.216986,-1.0483,0.831313
93.9,11.4021,1.1044,0.884242,-0.565164,-0.319078
94,10.9202,1.4992,1.29403,-0.100365,-1.19366
94.1,10.2593,1.55802,1.36843,0.266834,-1.63527
94.2,9.57036,1.27023,1.09334,0.473461,-1.5668
94.3,8.99495,0.740361,0.570877,0.497815,-1.06869
94.4,8.62455,0.178845,0.0111494,0.376148,-0.387298
94.5,8.47357,-0.192547,-0.362168,0.191569,0.170599
94.6,8.476,-0.237466,-0.409462,0.0413113,0.368151
94.7,8.50405,0.063695,-0.107664,0.00406744,0.103597
94.8,8.40644,0.639903,0.474943,0.121786,-0.596729
94.9,8.05299,1.3745,1.22329,0.397162,-1.62045
95,7.36655,2.13264,2.00275,0.798559,-2.80131
95.1,6.34473,2.74036,2.63788,1.25839,-3.89627
95.2,5.12445,2.78551,2.71088,1.62151,-4.33239
95.3,4.11748,1.3858,1.32503,1.54739,-2.87242
95.4,3.65972,-0.729971,-0.798043,0.961032,-0.162989
95.5,3.85543,-2.35704,-2.44868,0.108604,2.34008
95.6,4.69637,-3.11272,-3.23549,-0.727419,3.96291
95.7,6.02738,-2.96659,-3.11903,-1.32532,4.44435
95.8,7.41127,-2.23989,-2.41472,-1.59767,4.01239
95.9,8.47613,-1.23782,-1.42503,-1.55451,2.97954
96,9.06655,-0.0980253,-0.286218,-1.23744,1.52366
96.1,9.11279,1.0725,0.895038,-0.704319,-0.190719
96.2,8.60415,2.15336,1.99742,-0.0288835,-1.96854
96.3,7.60341,2.95594,2.82957,0.685729,-3.5153
96.4,6.32554,3.00094,2.90458,1.24044,-4.14502
96.5,5.25276,1.45209,1.37025,1.27289,-2.64314
96.6,4.79313,-0.948992,-1.04033,0.694589,0.345737
96.7,5.10347,-2.89901,-3.01933,-0.233891,3.25322
96.8,6.19083,-3.89346,-4.05272,-1.1886,5.24132
96.9,7.87473,-3.86937,-4.06732,-1.90828,5.9756
97,9.68019,-3.14778,-3.37721,-2.27551,5.65273
97.1,11.1795,-2.05905,-2.30907,-2.2839,4.59297
97.2,12.1648,-0.764343,-1.02201,-1.96843,2.99043
97.3,12.5287,0.624951,0.373537,-1.38294,1.0094
97.4,12.2233,2.00635,1.775,-0.593451,-1.18155
97.5,11.2529,3.27663,3.07804,0.324422,-3.40246
97.6,9.67784,4.31472,4.15929,1.28314,-5.44242
97.7,7.65561,4.83762,4.73055,2.14499,-6.87555
97.8,5.77175,3.28731,3.21312,2.41202,-5.62514
97.9,4.71296,-0.209967,-0.286255,1.73745,-1.4512
98,4.64864,-3.00607,-3.11242,0.524985,2.58744
98.1,5.5999,-4.51953,-4.67108,-0.774031,5.44511
98.2,7.46381,-4.67371,-4.87199,-1.79852,6.67051
98.3,9.69223,-3.93432,-4.17195,-2.39188,6.56382
98.4,11.623,-2.95365,-3.22081,-2.59911,5.81992
98.5,13.1025,-1.94987,-2.23653,-2.50847,4.745
98.6,14.1178,-1.07796,-1.3754,-2.2252,3.6006
98.7,14.7337,-0.483419,-0.785693,-1.86532,2.65102
98.8,15.0803,-0.279302,-0.584368,-1.54508,2.12945
98.9,15.3302,-0.495883,-0.805908,-1.36029,2.1662
99,15.6587,-1.0365,-1.3569,-1.35944,2.71634
99.1,16.1973,-1.69119,-2.02849,-1.5267,3.5552
99.2,16.9964,-2.21629,-2.57576,-1.78897,4.36473
99.3,18.0117,-2.42443,-2.80814,-2.04376,4.8519
99.4,19.1163,-2.23246,-2.63849,-2.19244,4.83094
99.5,20.1365,-1.66001,-2.08264,-2.16499,4.24763
99.6,20.8991,-0.802147,-1.2328,-1.93195,3.16475
99.7,21.2714,0.197199,-0.231485,-1.50683,1.73832
99.8,21.1904,1.15905,0.741953,-0.944635,0.202682
99.9,20.6824,1.87359,1.47524,-0.339667,-1.13557
