time,measured_position,estimated_position, error, L1, L2, estimated_velocity
83.8,33.1181,31.7222,2.79177,0.5,0.1,3.98165
83.9,32.4102,32.2653,0.289852,0.5,0.1,4.01063
84,30.7075,31.6869,-1.95887,0.5,0.1,3.81475
84.1,28.2897,30.179,-3.77872,0.5,0.1,3.43688
84.2,25.4895,28.0061,-5.03327,0.5,0.1,2.93355
84.3,22.6382,25.4688,-5.66122,0.5,0.1,2.36743
84.4,20.0419,22.8738,-5.66364,0.5,0.1,1.80106
84.5,17.9086,20.4812,-5.14525,0.5,0.1,1.28654
84.6,16.2883,18.4491,-4.32156,0.5,0.1,0.854382
84.7,15.0813,16.8079,-3.45329,0.5,0.1,0.509053
84.8,14.0699,15.4644,-2.78891,0.5,0.1,0.230163
84.9,12.9928,14.2401,-2.4946,0.5,0.1,-0.0192977
85,11.6597,12.9489,-2.57844,0.5,0.1,-0.277142
85.1,9.95674,11.439,-2.96447,0.5,0.1,-0.573589
85.2,7.91021,9.64591,-3.4714,0.5,0.1,-0.920729
85.3,5.67804,7.61594,-3.8758,0.5,0.1,-1.30831
85.4,3.61765,5.55138,-3.86747,0.5,0.1,-1.69506
85.5,2.24848,3.81518,-3.1334,0.5,0.1,-2.0084
85.6,2.08052,2.84743,-1.53383,0.5,0.1,-2.16178
85.7,3.18463,2.90794,0.553394,0.5,0.1,-2.10644
85.8,5.10657,3.90193,2.40927,0.5,0.1,-1.86551
85.9,7.2215,5.46844,3.50611,0.5,0.1,-1.5149
86,9.027,7.17198,3.71005,0.5,0.1,-1.1439
86.1,10.175,8.61631,3.11744,0.5,0.1,-0.832151
86.2,10.4375,9.48528,1.90438,0.5,0.1,-0.641714
86.3,9.72723,9.57417,0.306125,0.5,0.1,-0.611101
86.4,8.05507,8.78407,-1.45799,0.5,0.1,-0.7569
86.5,5.58863,7.1485,-3.11974,0.5,0.1,-1.06887
86.6,2.69655,4.86909,-4.34507,0.5,0.1,-1.50338
86.7,0.0963179,2.40753,-4.62242,0.5,0.1,-1.96562
86.8,-1.03571,0.58763,-3.24668,0.5,0.1,-2.29029
86.9,0.14828,0.253442,-0.210324,0.5,0.1,-2.31132
87,2.97578,1.49905,2.95347,0.5,0.1,-2.01598
87.1,6.26404,3.78075,4.96659,0.5,0.1,-1.51932
87.2,9.20369,6.41625,5.57489,0.5,0.1,-0.961828
87.3,11.3403,8.83017,5.0202,0.5,0.1,-0.459808
87.4,12.4122,10.5982,3.62797,0.5,0.1,-0.0970107
87.5,12.317,11.4527,1.72853,0.5,0.1,0.075842
87.6,11.0733,11.2668,-0.387062,0.5,0.1,0.0371358
87.7,8.83635,10.0534,-2.43416,0.5,0.1,-0.20628
87.8,5.86907,7.95093,-4.16373,0.5,0.1,-0.622653
87.9,2.5723,5.23048,-5.31637,0.5,0.1,-1.15429
88,-0.527924,2.29357,-5.64298,0.5,0.1,-1.71859
88.1,-2.83049,-0.35439,-4.9522,0.5,0.1,-2.21381
88.2,-3.94389,-2.25984,-3.3681,0.5,0.1,-2.55062
88.3,-4.2299,-3.3724,-1.71501,0.5,0.1,-2.72212
88.4,-4.53982,-4.09221,-0.895216,0.5,0.1,-2.81164
88.5,-5.33178,-4.85257,-0.958404,0.5,0.1,-2.90748
88.6,-5.95467,-5.54899,-0.81135,0.5,0.1,-2.98862
88.7,-4.20679,-5.02733,1.64108,0.5,0.1,-2.82451
88.8,0.63019,-2.33979,5.93997,0.5,0.1,-2.23051
88.9,7.47401,2.45559,10.0369,0.5,0.1,-1.22683
89,15.5038,8.91833,13.1708,0.5,0.1,0.0902592
89.1,24.0929,16.5101,15.1655,0.5,0.1,1.60681
89.2,32.6602,24.6655,15.9894,0.5,0.1,3.20575
89.3,40.6292,32.8076,15.6431,0.5,0.1,4.77006
89.4,47.4457,40.3651,14.161,0.5,0.1,6.18616
89.5,52.5999,46.7918,11.6162,0.5,0.1,7.34778
89.6,55.7012,51.6139,8.17459,0.5,0.1,8.16524
89.7,56.4617,54.4461,4.03122,0.5,0.1,8.56836
89.8,54.7415,55.0222,-0.561386,0.5,0.1,8.51222
89.9,50.5697,53.2216,-5.3037,0.5,0.1,7.98185
90,44.1181,49.0689,-9.90163,0.5,0.1,6.99169
90.1,35.7304,42.7492,-14.0377,0.5,0.1,5.58792
90.2,25.8829,34.5955,-17.4251,0.5,0.1,3.84541
90.3,15.1295,25.0548,-19.8505,0.5,0.1,1.86036
90.4,4.1391,14.69,-21.1017,0.5,0.1,-0.249812
90.5,-6.25255,4.20622,-20.9175,0.5,0.1,-2.34157
90.6,-6.61638,-1.32216,-10.5884,0.5,0.1,-3.40041
90.7,1.20033,-0.230946,2.86254,0.5,0.1,-3.11416
90.8,7.21697,3.33731,7.75933,0.5,0.1,-2.33822
90.9,10.928,7.01577,7.82456,0.5,0.1,-1.55577
91,12.1536,9.50691,5.29343,0.5,0.1,-1.02642
91.1,10.914,10.1591,1.50971,0.5,0.1,-0.875453
91.2,7.42236,8.74696,-2.64921,0.5,0.1,-1.14037
91.3,2.10204,5.36749,-6.53088,0.5,0.1,-1.79346
91.4,-4.07153,0.558306,-9.25967,0.5,0.1,-2.71943
91.5,-6.19722,-2.95543,-6.48358,0.5,0.1,-3.36779
91.6,0.0715787,-1.61031,3.36378,0.5,0.1,-3.03141
91.7,7.66471,2.87562,9.57818,0.5,0.1,-2.07359
91.8,14.6179,8.64308,11.9496,0.5,0.1,-0.87863
91.9,20.2059,14.3806,11.6507,0.5,0.1,0.286443
92,23.9716,19.1904,9.56239,0.5,0.1,1.24268
92.1,25.6247,22.4697,6.30999,0.5,0.1,1.87368
92.2,25.0507,23.8539,2.39362,0.5,0.1,2.11304
92.3,22.3193,23.1922,-1.74586,0.5,0.1,1.93846
92.4,17.6729,20.5295,-5.71317,0.5,0.1,1.36714
92.5,11.5661,16.1161,-9.10015,0.5,0.1,0.457124
92.6,4.76988,10.4659,-11.392,0.5,0.1,-0.682072
92.7,-1.02383,4.68691,-11.4215,0.5,0.1,-1.82422
92.8,-1.7563,1.37409,-6.26079,0.5,0.1,-2.4503
92.9,3.04774,2.0884,1.91867,0.5,0.1,-2.25843
93,8.99337,5.42797,7.13081,0.5,0.1,-1.54535
93.1,14.1606,9.71699,8.88712,0.5,0.1,-0.65664
93.2,17.8637,13.7575,8.21238,0.5,0.1,0.164598
93.3,19.8217,16.7978,6.04769,0.5,0.1,0.769367
93.4,19.9761,18.4254,3.10136,0.5,0.1,1.0795
93.5,18.4409,18.4871,-0.0924931,0.5,0.1,1.07025
93.6,15.4706,17.0324,-3.12355,0.5,0.1,0.757898
93.7,11.4455,14.2769,-5.66265,0.5,0.1,0.191633
93.8,6.79929,10.5477,-7.49672,0.5,0.1,-0.558039
93.9,2.00266,6.24725,-8.48919,0.5,0.1,-1.40696
94,-2.50425,1.80116,-8.61081,0.5,0.1,-2.26804
94.1,-6.40078,-2.41321,-7.97513,0.5,0.1,-3.06555
94.2,-9.50332,-6.11155,-6.78354,0.5,0.1,-3.74391
94.3,-10.2019,-8.34392,-3.71596,0.5,0.1,-4.1155
94.4,-7.47188,-8.11367,1.28358,0.5,0.1,-3.98714
94.5,-3.71703,-6.11471,4.79534,0.5,0.1,-3.50761
94.6,1.09647,-2.68449,7.56194,0.5,0.1,-2.75142
94.7,6.87157,1.95596,9.83122,0.5,0.1,-1.76829
94.8,13.3205,7.54984,11.5414,0.5,0.1,-0.614153
94.9,19.9958,13.7421,12.5074,0.5,0.1,0.636586
95,26.401,20.1034,12.5952,0.5,0.1,1.89611
95.1,32.0138,26.1534,11.7208,0.5,0.1,3.06819
95.2,36.353,31.4066,9.89282,0.5,0.1,4.05747
95.3,39.0323,35.4224,7.21996,0.5,0.1,4.77946
95.4,39.7584,37.8294,3.85813,0.5,0.1,5.16528
95.5,38.3886,38.3673,0.0427551,0.5,0.1,5.16955
95.6,34.9373,36.9107,-3.94691,0.5,0.1,4.77486
95.7,29.583,33.4856,-7.80523,0.5,0.1,3.99434
95.8,22.6519,28.2685,-11.2332,0.5,0.1,2.87102
95.9,14.6668,21.6112,-13.8888,0.5,0.1,1.48214
96,6.38516,14.0723,-15.3742,0.5,0.1,-0.0552834
96.1,-0.631304,6.71772,-14.6981,0.5,0.1,-1.52509
96.2,-2.41752,2.07384,-8.98273,0.5,0.1,-2.42336
96.3,1.83441,1.83296,0.00289738,0.5,0.1,-2.42307
96.4,7.0461,4.31838,5.45545,0.5,0.1,-1.87753
96.5,11.0885,7.60956,6.95786,0.5,0.1,-1.18174
96.6,13.3267,10.4091,5.83533,0.5,0.1,-0.598208
96.7,13.5693,11.9593,3.22005,0.5,0.1,-0.276202
96.8,11.8858,11.9087,-0.0458708,0.5,0.1,-0.280789
96.9,8.59497,10.2378,-3.28565,0.5,0.1,-0.609354
97,4.31496,7.24591,-5.86191,0.5,0.1,-1.19555
97.1,0.302669,3.71451,-6.82369,0.5,0.1,-1.87791
97.2,-1.05577,1.23547,-4.58248,0.5,0.1,-2.33616
97.3,1.5571,1.27948,0.555246,0.5,0.1,-2.28064
97.4,5.9966,3.52401,4.94518,0.5,0.1,-1.78612
97.5,10.2758,6.8106,6.93039,0.5,0.1,-1.09308
97.6,13.4349,10.0681,6.73358,0.5,0.1,-0.419722
97.7,15.0009,12.5135,4.97476,0.5,0.1,0.0777541
97.8,14.7727,13.647,2.2514,0.5,0.1,0.302894
97.9,12.7908,13.234,-0.8865,0.5,0.1,0.214244
98,9.36499,11.3102,-3.89043,0.5,0.1,-0.174799
98.1,5.20757,8.25015,-6.08516,0.5,0.1,-0.783315
98.2,1.85595,5.01388,-6.31586,0.5,0.1,-1.4149
98.3,1.79586,3.33413,-3.07653,0.5,0.1,-1.72255
98.4,5.60564,4.38376,2.44376,0.5,0.1,-1.47818
98.5,11.1343,7.68511,6.89834,0.5,0.1,-0.788344
98.6,16.6569,12.1316,9.05066,0.5,0.1,0.116722
98.7,21.2482,16.6957,9.10493,0.5,0.1,1.02722
98.8,24.382,20.5902,7.58349,0.5,0.1,1.78556
98.9,25.7713,23.27,5.00252,0.5,0.1,2.28582
99,25.3065,24.4026,1.80792,0.5,0.1,2.46661
99.1,23.0508,23.85,-1.5984,0.5,0.1,2.30677
99.2,19.2165,21.6486,-4.86417,0.5,0.1,1.82035
99.3,14.1317,17.9812,-7.69891,0.5,0.1,1.05046
99.4,8.2449,13.1656,-9.84134,0.5,0.1,0.0663252
99.5,2.10843,7.64032,-11.0638,0.5,0.1,-1.04005
99.6,-3.49644,2.01994,-11.0327,0.5,0.1,-2.14333
99.7,-6.75029,-2.47235,-8.55588,0.5,0.1,-2.99892
99.8,-5.44492,-4.10858,-2.67269,0.5,0.1,-3.26618
99.9,-2.86102,-3.6481,1.57418,0.5,0.1,-3.10877
